FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Fernando;Llorente;FWD;SWA;6300000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hugo;Lloris;GLK;TOT;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruben;Loftus-Cheek;MID;CHE;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chris;Long;FWD;BUR;6200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shane;Long;FWD;SOU;4500000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;84;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Donald;Love;DEF;SUN;4000000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dejan;Lovren;DEF;LIV;4900000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matthew;Lowton;DEF;BUR;4500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leiva;Lucas;MID;LIV;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greg;Luer;FWD;HUL;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Romelu;Lukaku;FWD;EVE;9300000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;52;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shaun;MacDonald;MID;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pablo;Maffeo;DEF;MCI;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harry;Maguire;DEF;HUL;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riyad;Mahrez;MID;LEI;9300000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shaun;Maloney;MID;HUL;4500000;9;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;17;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steve;Mandanda;GLK;CRY;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sadio;Mane;MID;LIV;9000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eliaquim;Mangala;DEF;MCI;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexander;Manninger;GLK;LIV;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vito;Mannone;GLK;SUN;4400000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Javier;Manquillo;DEF;SUN;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Marc Wilson;DEF;BOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adrian;Mariappa;DEF;WAT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lazar;Markovic;MID;LIV;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dean;Marney;MID;BUR;4500000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Marshall;GLK;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anthony;Martial;MID;MUN;9300000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;82;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cuco;Martina;DEF;SOU;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bruno;Martins Indi;DEF;STK;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryan;Mason;MID;HUL;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arthur;Masuaku;DEF;WHU;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juan;Mata;MID;MUN;7400000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;76;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nemanja;Matic;MID;CHE;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joel;Matip;DEF;LIV;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Matthews;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alfie;Mawson;DEF;SWA;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dieumerci;Mbokani;FWD;HUL;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;McArthur;MID;CRY;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gareth;McAuley;DEF;WBA;4800000;7;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oliver;McBurnie;FWD;SWA;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;McCarthy;MID;EVE;4800000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;McCarthy;GLK;SOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;McClean;MID;WBA;5000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;McGee;GLK;TOT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Allan;McGregor;GLK;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Callum;McManaman;MID;WBA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrick;McNair;DEF;SUN;4400000;0;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Mee;DEF;BUR;4500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nampalys;Mendy;MID;LEI;4400000;0;;;;;;;1;0;;;;;;;;;;;;;;;;;0;;;;;;;;;53;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Per;Mertesacker;DEF;ARS;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Meyler;MID;HUL;4500000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Miazga;DEF;CHE;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simon;Mignolet;GLK;LIV;5000000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mika;GLK;SUN;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John Obi;Mikel;MID;CHE;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Milner;MID;LIV;6500000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;77;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tyrone;Mings;DEF;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin;Mirallas;MID;EVE;6600000;7;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;81;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Henrikh;Mkhitaryan;MID;MUN;9000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;14;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nacho;Monreal;DEF;ARS;6000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jefferson;Montero;MID;SWA;5200000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alberto;Moreno;DEF;LIV;4700000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wes;Morgan;DEF;LEI;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Morrison;MID;WBA;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Victor;Moses;MID;CHE;5500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lys;Mousset;FWD;BOU;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marc;Muniesa;DEF;STK;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ahmed;Musa;FWD;LEI;7100000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;3;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shkodran;Mustafi;DEF;ARS;6000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordon;Mutch;MID;CRY;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Boaz;Myhill;GLK;WBA;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samir;Nasri;MID;MCI;6400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kyle;Naughton;DEF;SWA;4500000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jesus;Navas;MID;MCI;6300000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Didier;Ndong;MID;SUN;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alvaro;Negredo;FWD;MID;6700000;8;;;;;;;;1;;;;;;;;;;;;;;;;;;;2;;;;;;;90;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Julien;Ngoy;FWD;STK;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oumar;Niasse;FWD;EVE;5800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clinton;N'Jie;FWD;TOT;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Georges-Kevin;Nkoudo;MID;TOT;6900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mark;Noble;MID;WHU;6400000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Nolito;MID;MCI;8900000;9;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;21;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kristoffer;Nordfeldt;GLK;SWA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Havard;Nordtveit;MID;WHU;4800000;2;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;80;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Nsue;DEF;MID;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;83;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Nugent;FWD;MID;4800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Allan-Romeo;Nyom;DEF;WBA;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pedro;Obiang;MID;WHU;4400000;1;;;;;;;1;0;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moses;Odubajo;DEF;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Angelo;Ogbonna;DEF;WHU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stefano;Okaka;FWD;WAT;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eunan;O'Kane;MID;BOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shinji;Okazaki;FWD;LEI;5800000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;67;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greg;Olley;MID;HUL;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonas;Olsson;DEF;WBA;4500000;0;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aiden;O'Neill;MID;BUR;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joshua;Onomah;MID;TOT;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Divock;Origi;FWD;LIV;6700000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Oriol Romeu;MID;SOU;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Oscar;MID;CHE;7400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;O'Shea;DEF;SUN;4400000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Ospina;GLK;ARS;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nicolas;Otamendi;DEF;MCI;6000000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mamadou Obbi;Oulare;FWD;WAT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bryan;Oviedo;MID;EVE;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reece;Oxford;DEF;WHU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mesut;Ozil;MID;ARS;9500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;17;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Costel;Pantilimon;GLK;WAT;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
