FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Juan Carlos;Paredes;DEF;WAT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pau Lopez;GLK;TOT;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dimitri;Payet;MID;WHU;9400000;2;;;;;;;;4;;;;;;;;;;;;;;;;;;;2;;;;;;;90;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pedro;MID;CHE;7200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matthew;Pennington;DEF;EVE;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andreas;Pereira;MID;MUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roberto;Pereyra;MID;WAT;6000000;5;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lucas;Perez;FWD;ARS;8300000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;62;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Phillips;MID;WBA;5400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Pickford;GLK;SUN;4000000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeremy;Pied;DEF;SOU;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steven;Pienaar;MID;SUN;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erik;Pieters;DEF;STK;4400000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastien;Pocognoli;DEF;WBA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul;Pogba;MID;MUN;8300000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nick;Pope;GLK;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;Pritchard;MID;TOT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian;Prodl;DEF;WAT;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marc;Pugh;MID;BOU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason;Puncheon;MID;CRY;5500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaston;Ramirez;MID;MID;5500000;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;33;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aaron;Ramsey;MID;ARS;7700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Connor;Randall;DEF;LIV;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darren;Randolph;GLK;WHU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Angel;Rangel;DEF;SWA;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tokelo;Rantie;FWD;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marcus;Rashford;FWD;MUN;6800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Reach;MID;MID;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nathan;Redmond;MID;SOU;6000000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harrison;Reed;MID;SOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Winston;Reid;DEF;WHU;5000000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loic;Remy;FWD;CRY;6400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Rhodes;FWD;MID;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew;Robertson;DEF;HUL;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul;Robinson;GLK;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joel;Robles;GLK;EVE;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hal;Robson-Kanu;FWD;WBA;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jay;Rodriguez;MID;SOU;6400000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Rodwell;MID;SUN;4500000;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marcos;Rojo;DEF;MUN;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergio;Romero;GLK;MUN;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salomon;Rondon;FWD;WBA;6600000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;27;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Rooney;FWD;MUN;8900000;1;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Rose;DEF;TOT;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Rose;GLK;WBA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Routledge;MID;SWA;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacary;Sagna;DEF;MCI;5400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mamadou;Sakho;DEF;LIV;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Diafra;Sakho;FWD;WHU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bakary;Sako;MID;CRY;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexis;Sanchez;MID;ARS;11000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leroy;Sane;MID;MCI;7800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yaya;Sanogo;FWD;ARS;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeffrey;Schlupp;DEF;LEI;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kasper;Schmeichel;GLK;LEI;5000000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morgan;Schneiderlin;MID;MUN;4700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bastian;Schweinsteiger;MID;MUN;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xherdan;Shaqiri;MID;STK;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;Shaw;DEF;MUN;5600000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryan;Shawcross;DEF;STK;4900000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sheyi Ojo;MID;LIV;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gylfi;Sigurdsson;MID;SWA;7200000;7;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;89;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Silva;MID;MCI;8700000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Simpson;DEF;LEI;5000000;0;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;34;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jerome;Sinclair;FWD;WAT;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moussa;Sissoko;MID;TOT;7000000;0;;;;;;;1;0;;;;;;;;;;;;;;;;;0;;;;;;;;;12;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islam;Slimani;FWD;LEI;8500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chris;Smalling;DEF;MUN;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Smith;DEF;BOU;4600000;8;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;1;;;;;;;90;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bradley;Smith;DEF;BOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert;Snodgrass;MID;HUL;5700000;7;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramadan;Sobhi;MID;STK;5100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heung-Min;Son;MID;TOT;7400000;16;;;;;;;;0;;;;2;;;;;;;;;;;;;1;;1;;;;;;;90;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pape;Souare;DEF;CRY;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Julian;Speroni;GLK;CRY;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Junior;Stanislas;MID;BOU;5500000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;74;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maarten;Stekelenburg;GLK;EVE;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Stephens;DEF;SOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Raheem;Sterling;MID;MCI;8500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;60;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin;Stewart;DEF;LIV;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;Stones;DEF;MCI;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maksymilian;Stryjek;GLK;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cristhian;Stuani;FWD;MID;5100000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daniel;Sturridge;FWD;LIV;10000000;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;76;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mario;Suarez;MID;WAT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isaac;Success;MID;WAT;5800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew;Surman;MID;BOU;4900000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Franck;Tabanou;DEF;SWA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dusan;Tadic;MID;SOU;7200000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Targett;DEF;SOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Tarkowski;DEF;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil;Taylor;DEF;SWA;4400000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;41;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dionatan do Nascimento;Teixeira;DEF;STK;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;Terry;DEF;CHE;5400000;0;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Thomas Robson;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Tomkins;DEF;CRY;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gokhan;Tore;MID;WHU;5500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andros;Townsend;MID;CRY;6300000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;77;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bertrand;Traore;MID;CHE;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adama;Traore;MID;MID;5400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kieran;Trippier;DEF;TOT;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Josh;Tymon;DEF;HUL;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leonardo;Ulloa;FWD;LEI;5800000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fredrik;Ulvestad;MID;BUR;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Victor;Valdes;GLK;MID;4500000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enner;Valencia;FWD;WHU;5600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antonio;Valencia;DEF;MUN;5500000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrick;van Aanholt;DEF;SUN;5000000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mike;van der Hoorn;DEF;SWA;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
