FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Juan Carlos;Paredes;DEF;WAT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pau Lopez;GLK;TOT;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dimitri;Payet;MID;WHU;9400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pedro;MID;CHE;7200000;4;;;;;;;;0;;;;;;;;;;;;;;;;;0;;1;;;;;;;9;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matthew;Pennington;DEF;EVE;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andreas;Pereira;MID;MUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roberto;Pereyra;MID;WAT;6000000;6;;;;;;;;0;;;;1;;;;;;;;;;;;;;;;;;;;;;45;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lucas;Perez;FWD;ARS;8300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Phillips;MID;WBA;5400000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Pickford;GLK;SUN;4000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;0;;;;;;;;;90;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeremy;Pied;DEF;SOU;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steven;Pienaar;MID;SUN;5000000;2;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;67;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erik;Pieters;DEF;STK;4400000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastien;Pocognoli;DEF;WBA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul;Pogba;MID;MUN;8300000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nick;Pope;GLK;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;Pritchard;MID;TOT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian;Prodl;DEF;WAT;4500000;0;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marc;Pugh;MID;BOU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason;Puncheon;MID;CRY;5500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaston;Ramirez;MID;MID;5500000;2;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;84;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aaron;Ramsey;MID;ARS;7700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Connor;Randall;DEF;LIV;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darren;Randolph;GLK;WHU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Angel;Rangel;DEF;SWA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tokelo;Rantie;FWD;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marcus;Rashford;FWD;MUN;6800000;4;;;;;;;1;0;;;;1;;;;;;;;;;;;;0;;;;;;;;;19;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Reach;MID;MID;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nathan;Redmond;MID;SOU;6000000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harrison;Reed;MID;SOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Winston;Reid;DEF;WHU;5000000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loic;Remy;FWD;CRY;6400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Rhodes;FWD;MID;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew;Robertson;DEF;HUL;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul;Robinson;GLK;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joel;Robles;GLK;EVE;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hal;Robson-Kanu;FWD;WBA;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jay;Rodriguez;MID;SOU;6400000;6;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;16;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Rodwell;MID;SUN;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;0;;;;;;;;;90;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marcos;Rojo;DEF;MUN;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergio;Romero;GLK;MUN;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salomon;Rondon;FWD;WBA;6600000;2;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Rooney;FWD;MUN;8900000;4;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;1;;;;;;;90;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Rose;DEF;TOT;5900000;7;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Rose;GLK;WBA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Routledge;MID;SWA;4800000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacary;Sagna;DEF;MCI;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mamadou;Sakho;DEF;LIV;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Diafra;Sakho;FWD;WHU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bakary;Sako;MID;CRY;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexis;Sanchez;MID;ARS;11000000;10;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leroy;Sane;MID;MCI;7800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yaya;Sanogo;FWD;ARS;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeffrey;Schlupp;DEF;LEI;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kasper;Schmeichel;GLK;LEI;5000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;57;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morgan;Schneiderlin;MID;MUN;4700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bastian;Schweinsteiger;MID;MUN;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xherdan;Shaqiri;MID;STK;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;Shaw;DEF;MUN;5600000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryan;Shawcross;DEF;STK;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sheyi Ojo;MID;LIV;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gylfi;Sigurdsson;MID;SWA;7200000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Silva;MID;MCI;8700000;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Simpson;DEF;LEI;5000000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;0;;;;;;;;;90;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jerome;Sinclair;FWD;WAT;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moussa;Sissoko;MID;TOT;7000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islam;Slimani;FWD;LEI;8500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chris;Smalling;DEF;MUN;5900000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Smith;DEF;BOU;4600000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bradley;Smith;DEF;BOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert;Snodgrass;MID;HUL;5700000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;48;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramadan;Sobhi;MID;STK;5100000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heung-Min;Son;MID;TOT;7400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pape;Souare;DEF;CRY;4400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Julian;Speroni;GLK;CRY;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Junior;Stanislas;MID;BOU;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maarten;Stekelenburg;GLK;EVE;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;;;;;;;90;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Stephens;DEF;SOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Raheem;Sterling;MID;MCI;8500000;12;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin;Stewart;DEF;LIV;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;Stones;DEF;MCI;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maksymilian;Stryjek;GLK;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cristhian;Stuani;FWD;MID;5100000;2;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daniel;Sturridge;FWD;LIV;10000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mario;Suarez;MID;WAT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isaac;Success;MID;WAT;5800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew;Surman;MID;BOU;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Franck;Tabanou;DEF;SWA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dusan;Tadic;MID;SOU;7200000;3;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;67;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Targett;DEF;SOU;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Tarkowski;DEF;BUR;4000000;0;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil;Taylor;DEF;SWA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dionatan do Nascimento;Teixeira;DEF;STK;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;Terry;DEF;CHE;5400000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Thomas Robson;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Tomkins;DEF;CRY;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gokhan;Tore;MID;WHU;5500000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andros;Townsend;MID;CRY;6300000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bertrand;Traore;MID;CHE;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adama;Traore;MID;MID;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kieran;Trippier;DEF;TOT;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Josh;Tymon;DEF;HUL;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leonardo;Ulloa;FWD;LEI;5800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;10;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fredrik;Ulvestad;MID;BUR;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Victor;Valdes;GLK;MID;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enner;Valencia;FWD;WHU;5600000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;60;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antonio;Valencia;DEF;MUN;5500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrick;van Aanholt;DEF;SUN;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;0;;;;;;;;;90;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mike;van der Hoorn;DEF;SWA;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
