"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
264,"CHE","BOU","MCI","WAT","WBA","SOU","Middlesbrough","CRY","Sunderland","EVE","STK","TOT","MUN","ARS","LIV","BUR","Hull City","SWA","LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
265,"CHE","BOU","MCI","WAT","WBA","SOU","Middlesbrough","CRY","Sunderland","EVE","STK","TOT","MUN","ARS","LIV","BUR","Hull City","SWA","LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
266,"CHE","BOU","MCI","WAT","WBA","SOU","Middlesbrough","CRY","Sunderland","EVE","STK","TOT","MUN","ARS","LIV","BUR","Hull City","SWA","LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
267,"CHE","MUN","Sunderland","ARS","SWA","WHU","LEI","BUR","MCI","CHE","Hull City","LIV","EVE","CRY","Middlesbrough","STK","BOU","TOT","WBA","EVE","BUR","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
268,"CHE","BOU","MCI","WAT","WBA","SOU","Middlesbrough","CRY","Sunderland","EVE","STK","TOT","MUN","ARS","LIV","BUR","Hull City","SWA","LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
269,"CHE","BOU","MCI","WAT","WBA","SOU","Middlesbrough","CRY","Sunderland","EVE","STK","TOT","MUN","ARS","LIV","BUR","Hull City","SWA","LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
270,"CHE","BOU","MCI","WAT","WBA","SOU","Middlesbrough","CRY","Sunderland","EVE","STK","TOT","MUN","ARS","LIV","BUR","Hull City","SWA","LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
271,"CHE","BOU","MCI","WAT","WBA","SOU","Middlesbrough","CRY","Sunderland","EVE","STK","TOT","MUN","ARS","LIV","BUR","Hull City","SWA","LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
272,"CHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LEI","MUN","CRY","Middlesbrough","MCI","SOU","WBA","WAT","CHE","BOU","LEI","Hull City","ARS","SWA","Sunderland","EVE","STK","TOT","LIV","BUR"
273,"CHE","STK","WHU","MUN","BOU","SWA","TOT","EVE","SOU","WBA","Middlesbrough","CRY","BUR","CHE","LEI","WAT","ARS","Hull City","LIV","BUR","EVE","TOT","WHU","SWA","BOU","Sunderland","Sunderland","LIV","LIV","ARS","CHE","Hull City","SOU","MUN","Middlesbrough","CRY","LEI","WAT"
274,"LIV","LEI","WAT","SOU","Hull","CHE","BUR","SWA","Middlesbrough","Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
275,"LIV","LEI","WAT","SOU","Hull","CHE","BUR","SWA","Middlesbrough","Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
276,"LIV","LEI","WAT","SOU","Hull","CHE","BUR","SWA","Middlesbrough","Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
277,"LIV","LEI","WAT","SOU","Hull","CHE","BUR","SWA","Middlesbrough","Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
278,"LIV",NA,NA,NA,NA,NA,NA,NA,NA,"Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
279,"LIV","SOU","Hull","MCI","WAT","LEI","STK","LIV","CHE","BUR","SWA","ARS","WHU","EVE","TOT","CRY","WBA","Sunderland","Middlesbrough","WHU","LIV","STK","Hull City","LEI","WAT","BOU","BOU","Middlesbrough","Middlesbrough","WBA","EVE","Sunderland","CHE","BUR","SWA","ARS","TOT","CRY"
280,"LIV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"LIV","LEI","WAT","SOU","Hull","CHE","BUR","SWA","Middlesbrough","Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
282,"LIV","LEI","WAT","SOU","Hull","CHE","BUR","SWA","Middlesbrough","Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
283,"LIV","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
284,"LIV","LEI","WAT","SOU","Hull","CHE","BUR","SWA","Middlesbrough","Sunderland","TOT","MUN","BOU","WHU","STK","EVE","MCI","WBA","CRY","BOU","SWA","BUR","WAT","CHE","Hull City","LIV","LIV","WBA","WBA","MCI","WHU","CRY","Middlesbrough","LEI","TOT","MUN","STK","EVE"
285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
299,"MUN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
301,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
302,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
303,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
304,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
305,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
306,"MUN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
308,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
309,"MUN","WHU","CRY","WBA","MCI","EVE","WAT","Hull City","TOT","Middlesbrough","Sunderland","STK","ARS","LIV","BUR","LEI","SOU","CHE","SWA","ARS","Hull City","WAT","CRY","EVE","MCI","WBA","MUN","WHU","SWA","SOU","LIV","CHE","TOT","Middlesbrough","Sunderland","STK","BUR","LEI"
310,"MUN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"SWA","LIV","CHE","Hull","LEI","WAT","ARS","SOU","EVE","MUN","CRY","WBA","MCI","STK","BOU","WHU","TOT","Middlesbrough","Sunderland","MCI","SOU","ARS","LEI","WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
312,"SWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
313,"SWA","Hull","LEI","CHE","SOU","MCI","LIV","ARS","WAT","STK","MUN","EVE","CRY","TOT","Sunderland","WBA","Middlesbrough","WHU","BOU","CRY","ARS","LIV","SOU","MCI","LEI","CHE","BUR","Hull City","BOU","Middlesbrough","TOT","WHU","WAT","STK","MUN","EVE","Sunderland","WBA"
314,"SWA","LIV","CHE","Hull","LEI","WAT","ARS","SOU","EVE","MUN","CRY","WBA","MCI","STK","BOU","WHU","TOT","Middlesbrough","Sunderland","MCI","SOU","ARS","LEI","WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
315,"SWA","LIV","CHE","Hull","LEI","WAT","ARS","SOU","EVE","MUN","CRY","WBA","MCI","STK","BOU","WHU","TOT","Middlesbrough","Sunderland","MCI","SOU","ARS","LEI","WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
316,"SWA","LIV","CHE","Hull","LEI","WAT","ARS","SOU","EVE","MUN","CRY","WBA","MCI","STK","BOU","WHU","TOT","Middlesbrough","Sunderland","MCI","SOU","ARS","LEI","WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
317,"SWA","WBA","STK","Sunderland","Middlesbrough","BOU","CRY","MCI","BUR","WHU","CHE","SWA","SOU","MUN","WAT","ARS","LIV","LEI","Hull City","SOU","MCI","CRY","STK","BOU","Middlesbrough","Sunderland","TOT","WBA","Hull City","LIV","MUN","LEI","BUR","WHU","CHE","SWA","WAT","ARS"
318,"SWA","LIV","CHE","Hull","LEI","WAT","ARS","SOU","EVE","MUN","CRY","WBA","MCI","STK","BOU","WHU","TOT","Middlesbrough","Sunderland","MCI","SOU","ARS","LEI","WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
319,"SWA",NA,NA,NA,NA,NA,NA,"WBA","BOU","LEI","ARS","WHU","CHE","SWA","MUN","Hull City","BUR","SOU","WAT","CHE","WBA","MCI","Sunderland","Middlesbrough","LIV","STK","EVE","SOU","SOU","BUR","SWA","WAT","BOU","CRY","ARS","WHU","MUN","Hull City"
320,"SWA","LIV","CHE","Hull","LEI","WAT","ARS","SOU","EVE","MUN","CRY","WBA","MCI","STK","BOU","WHU","TOT","Middlesbrough","Sunderland","MCI","SOU","ARS","LEI","WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
321,"SWA","LIV","CHE","Hull","LEI","WAT","ARS","SOU","EVE","MUN","CRY","WBA","MCI","STK","BOU","WHU","TOT","Middlesbrough","Sunderland","MCI","SOU","ARS","LEI","WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
322,"SWA","MCI","EVE","TOT","CRY","WBA","MUN","Sunderland","Hull City","SWA","WHU","BOU","WAT","BUR","ARS","SOU","LEI","LIV","CHE","WAT","Sunderland","MUN","EVE","WBA","CRY","TOT","Middlesbrough","CHE","CHE","LEI","BUR","LIV","Hull City","SWA","WHU","BOU","ARS","SOU"
323,"SWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAT","CHE","Hull City","SWA","LIV","Sunderland","TOT","STK","Middlesbrough","EVE","MUN","CRY","WBA","BOU","WHU"
324,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"WHA","WBA","STK","Sunderland","Middlesbrough","BOU","CRY","MCI","BUR","WHU","CHE","SWA","SOU","MUN","WAT","ARS","LIV","LEI","Hull City","SOU","MCI","CRY","STK","BOU","Middlesbrough","Sunderland","TOT","WBA","Hull City","LIV","MUN","LEI","BUR","WHU","CHE","SWA","WAT","ARS"
327,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"WHA","ARS","SWA","LIV","BUR","MUN","SOU","CHE","CRY","TOT","WBA","WAT","Middlesbrough","Sunderland","MCI","BOU","STK","EVE","WHU","Middlesbrough","CHE","SOU","BUR","MUN","SWA","LIV","Hull City","WHU","WHU","STK","Sunderland","EVE","CRY","ARS","WBA","WAT","MCI","BOU"
329,"WHA","WAT","BUR","SWA","LIV","ARS","Hull City","LEI","MUN","SOU","EVE","Middlesbrough","TOT","MCI","WBA","Sunderland","CRY","BOU","STK","TOT","LEI","Hull City","LIV","ARS","BUR","SWA","WHU","STK","STK","CRY","MCI","BOU","MUN","SOU","EVE","Middlesbrough","WBA","Sunderland"
330,"WHA","WAT","BUR","SWA","LIV","ARS","Hull City","LEI","MUN","SOU","EVE","Middlesbrough","TOT","MCI","WBA","Sunderland","CRY","BOU","STK","TOT","LEI","Hull City","LIV","ARS","BUR","SWA","WHU","STK","STK","CRY","MCI","BOU","MUN","SOU","EVE","Middlesbrough","WBA","Sunderland"
331,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"WHA","WAT","BUR","SWA","LIV","ARS","Hull City","LEI","MUN","SOU","EVE","Middlesbrough","TOT","MCI","WBA","Sunderland","CRY","BOU","STK","TOT","LEI","Hull City","LIV","ARS","BUR","SWA","WHU","STK","STK","CRY","MCI","BOU","MUN","SOU","EVE","Middlesbrough","WBA","Sunderland"
333,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"WHA","WAT","BUR","SWA","LIV","ARS","Hull City","LEI","MUN","SOU","EVE","Middlesbrough","TOT","MCI","WBA","Sunderland","CRY","BOU","STK","TOT","LEI","Hull City","LIV","ARS","BUR","SWA","WHU","STK","STK","CRY","MCI","BOU","MUN","SOU","EVE","Middlesbrough","WBA","Sunderland"
336,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,"WHA","WAT","BUR","SWA","LIV","ARS","Hull City","LEI","MUN","SOU","EVE","Middlesbrough","TOT","MCI","WBA","Sunderland","CRY","BOU","STK","TOT","LEI","Hull City","LIV","ARS","BUR","SWA","WHU","STK","STK","CRY","MCI","BOU","MUN","SOU","EVE","Middlesbrough","WBA","Sunderland"
338,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
339,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
340,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
341,"WBA","WAT","BUR","SWA","LIV","ARS","Hull City","LEI","MUN","SOU","EVE","Middlesbrough","TOT","MCI","WBA","Sunderland","CRY","BOU","STK","TOT","LEI","Hull City","LIV","ARS","BUR","SWA","WHU","STK","STK","CRY","MCI","BOU","MUN","SOU","EVE","Middlesbrough","WBA","Sunderland"
342,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
345,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
346,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
347,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
348,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
350,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
351,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
352,"WBA","TOT","BOU","Middlesbrough","STK","Sunderland","EVE","WHU","LEI","LIV","BUR","MCI","SWA","SOU","Hull City","MUN","CHE","WAT","ARS","SWA","WHU","EVE","BOU","Sunderland","STK","Middlesbrough","WBA","WAT","WAT","CHE","SOU","ARS","LEI","LIV","BUR","MCI","Hull City","MUN"
353,"TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"TOT","WBA","STK","Sunderland","Middlesbrough","BOU","CRY","MCI","BUR","WHU","CHE","SWA","SOU","MUN","WAT","ARS","LIV","LEI","Hull City","SOU","MCI","CRY","STK","BOU","Middlesbrough","Sunderland","TOT","WBA","Hull City","LIV","MUN","LEI","BUR","WHU","CHE","SWA","WAT","ARS"
