FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Sebastian,Prodl,DEF,WAT,4300000,1,40,1.21212121212121,2.81888653981677E-07,9.30232558139535E-06,0,33364,5,28,0,0,0,0,0,9.3,169,-2,0,40,2,0.2,0,0.7,0,0,5,0,0,0.3,20738,0,0,0,0,1476,66,0,0,253,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.6,1.3,0.6,0.7,0.6,34.7
Davy,Propper,MID,BHA,5300000,-1,77,2.4,4.52830188679245E-07,1.45283018867925E-05,0,15341,2,43,0,0,0,0,0,14.5,293,-2,0,77,2,0.1,0,0.5,1,0,8,0,3,0.1,11202,0,0,0,0,2848,32,0,1,404,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,3,1.2,100.1
Marc,Pugh,MID,BOU,4700000,2,29,0.878787878787879,1.86976144422953E-07,6.17021276595745E-06,0,6854,2,17,0,0,0,0,0,6.2,5,-3,0,29,3,0.2,0,1,0,0,4,0,0,0.1,2945,0,0,0,0,897,15,0,0,92,Liverpool,Man Utd,Southampton,Swansea,Burnley,0.8,0,0.4,0.4,0.4,49.1
Jason,Puncheon,MID,CRY,4400000,0,11,1.1,2.5E-07,2.5E-06,0,66347,5,14,0,0,0,0,0,2.5,26,-6,0,11,6,0,0,0,0,0,0,0,0,0.3,12896,0,0,0,0,574,2,0,0,38,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,25.1
Collin,Quaner,FWD,HUD,4600000,1,41,1.24242424242424,2.70092226613966E-07,8.91304347826087E-06,0,546771,4,22,0,0,0,0,0,8.9,3333,1,0,41,-1,0.2,0,1,0,0,2,0,4,4.7,579921,0,0,0,0,1150,1688,0,0,161,Watford,Everton,Man City,Chelsea,Arsenal,0.9,0,1,1.2,0.9,71.3
Domingos,Quina,MID,WHU,4400000,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,2070,0,0,0,0,0,25,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Erdal,Rakip,MID,CRY,4900000,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,1,0,0,0,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0,0,0,0,8938,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.1,16499,0,0,0,0,0,3,0,0,0,Liverpool,Man Utd,Southampton,Swansea,Burnley,0,0,0,0,0,0
Aaron,Ramsey,MID,ARS,7000000,0,109,5.5,7.85714285714286E-07,1.55714285714286E-05,0,1024478,0,21,0,0,0,6,0,15.6,12112,0,-1,109,0,0.2,0,1.5,10,0,8,0,8,4.6,1152448,0,0,0,2,1556,4861,1,0,409,Newcastle,West Ham,Man Utd,Burnley,Leicester,5,7.9,3.3,12.1,5.1,157.2
Darren,Randolph,GLK,WHU,4500000,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,1,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Angel,Rangel,DEF,SWA,3900000,0,3,1,2.56410256410256E-07,7.69230769230769E-07,0,768541,0,1,0,0,0,0,0,0.8,1871,-1,0,3,1,0,0,0,0,0,0,0,0,7.7,290271,0,0,0,0,64,344,0,0,12,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,1.5
Marcus,Rashford,FWD,MUN,7400000,1,89,3.1,4.18918918918919E-07,1.2027027027027E-05,0,1150993,3,14,0,0,0,6,0,12,7632,-1,0,89,1,0.1,0,1,9,0,8,0,5,6.7,1147198,0,0,0,1,1458,5413,0,0,334,West Brom,Bournemouth,Arsenal,Brighton,West Ham,6.8,0,3.7,4.6,3.7,148.3
Nathan,Redmond,MID,SOU,5900000,0,57,2.2,3.72881355932203E-07,9.66101694915254E-06,0,376142,3,29,0,0,0,0,0,9.7,143,-6,0,57,6,0.2,0,1,2,0,5,0,3,1.8,84750,0,0,0,0,1707,76,0,0,256,Chelsea,Leicester,Bournemouth,Everton,Swansea,2.9,0,1.8,3.2,1.1,127.3
Winston,Reid,DEF,WHU,4800000,0,42,2.5,5.20833333333333E-07,8.75E-06,0,77162,5,27,0,0,0,0,0,8.8,69,-2,0,42,2,0,0,0,3,0,5,0,0,0.6,22050,0,0,0,0,1452,4,0,0,264,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,43.6
Declan,Rice,DEF,WHU,4400000,2,25,0.78125,1.77556818181818E-07,5.68181818181818E-06,0,3530,1,19,0,0,0,0,0,5.7,23,-1,0,25,1,0.9,0,4,0,0,1,0,0,0.1,4743,0,0,0,0,881,125,0,0,171,Stoke,Arsenal,Man City,Leicester,Man Utd,0.5,0.4,0.4,0.8,0.4,23.2
,Richarlison,MID,WAT,5900000,1,118,3.6,6.10169491525424E-07,2E-05,0,1766150,4,50,0,0,0,5,0,20,7077,-1,1,118,1,0.2,0,1.3,4,0,8,0,8,7.3,2067834,0,0,0,2,2560,671,-1,0,295,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,3.1,3.6,2.2,4,1.9,196.8
Jairo,Riedewald,DEF,CRY,4600000,0,22,0.666666666666667,1.44927536231884E-07,4.78260869565217E-06,0,16680,0,6,0,0,0,0,0,4.8,11,-4,0,22,4,0,0,0,0,0,2,0,0,0.1,1592,0,0,0,0,425,5,0,0,97,Brighton,Watford,Leicester,Stoke,West Brom,0.3,0.3,0.3,0.3,0.3,10.6
Matt,Ritchie,MID,NEW,5400000,1,99,3.4,6.2962962962963E-07,1.83333333333333E-05,0,505019,5,31,0,0,0,2,0,18.3,1052,-6,0,99,6,0.4,0,2,9,0,8,0,7,1.8,414974,0,0,0,1,2351,526,0,0,423,Arsenal,Everton,West Brom,Watford,Tottenham,3.9,3.1,4.1,4.7,3.2,159.8
Connor,Roberts,DEF,SWA,4000000,0,1,0.03125,7.8125E-09,2.5E-07,0,6216,0,1,0,0,0,0,0,0.3,128,0,0,1,0,0,0,0,0,0,0,0,0,0.1,12937,0,0,0,0,25,53,0,0,3,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,0.2
Andrew,Robertson,DEF,LIV,5100000,0,85,2.57575757575758,5.05050505050505E-07,1.66666666666667E-05,0,264122,2,17,0,0,0,0,0,16.7,19006,1,0,85,-1,1.2,0,6.3,9,0,8,0,4,8.2,646600,0,0,0,2,1687,2707,0,0,411,Bournemouth,West Brom,Stoke,Chelsea,Brighton,2.2,1.7,2.9,2.1,3.1,86.1
Paul,Robinson,GLK,BUR,4500000,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,2,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4200000,0,0,0,0,0,0,9324,0,0,0,0,0,0,0,0,25,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1855,0,0,0,0,0,6,0,0,0,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,0
Hal,Robson-Kanu,FWD,WBA,4900000,0,29,0.878787878787879,1.79344465058751E-07,5.91836734693878E-06,0,73748,2,13,0,0,0,2,0,5.9,118,-1,0,29,1,0.1,0,0.3,1,0,4,0,0,0.4,50414,0,0,0,0,795,56,0,1,75,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.4,0.4,0.4,0.4,0.4,48.3
Joe,Rodon,DEF,SWA,4000000,0,0,0,0,0,0,4068,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5491,0,0,0,0,0,3,0,0,0,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,0
Jay,Rodriguez,FWD,WBA,5300000,8,92,2.9,5.47169811320755E-07,1.73584905660377E-05,0,292375,2,38,0,0,0,6,0,17.4,2567,-7,0,92,7,1.1,0,5.7,8,0,7,0,1,1.9,260945,0,0,0,0,2403,3941,0,0,267,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1.8,2.7,2.3,2.8,2.5,151.8
Marcos,Rojo,DEF,MUN,5400000,0,16,0.5,9.25925925925926E-08,2.96296296296296E-06,0,24966,5,7,0,0,0,0,0,3,48,-1,0,16,1,0,0,0,4,0,2,0,0,0.1,24810,0,0,0,0,474,19,0,0,88,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0.4,0,0.2,0.4,0.2,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,7071,0,0,0,0,0,0,0,0,38,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1670,0,0,0,0,0,3,0,0,0,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6000000,5,86,2.8,4.66666666666667E-07,1.43333333333333E-05,0,157177,4,45,0,0,0,6,0,14.3,1621,-5,0,86,5,1,0,6,2,0,3,0,3,1,109117,0,0,0,0,2357,757,0,0,237,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1.7,2.6,2.1,2.7,2.3,140.1
Wayne,Rooney,FWD,EVE,7200000,1,107,3.8,5.27777777777778E-07,1.48611111111111E-05,0,2323442,5,32,0,0,0,10,0,14.9,6402,-3,0,107,3,0.2,3,1.7,20,0,5,0,3,10,1910981,0,0,0,2,2027,2199,0,0,450,Swansea,Newcastle,Huddersfield,Southampton,West Ham,3.2,4.8,3.4,4.9,3.2,150.5
Danny,Rose,DEF,TOT,6400000,4,19,0.59375,9.27734375E-08,2.96875E-06,0,36749,3,9,0,0,0,0,0,3,68,-1,0,19,1,0.3,0,2,0,0,2,0,1,0.3,23127,0,0,0,0,618,245,0,0,107,Man City,Brighton,Watford,West Brom,Newcastle,0.6,0,0.3,0.6,0.3,28.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.09375,2.40384615384615E-08,7.69230769230769E-07,0,251720,0,3,0,0,0,0,0,0.8,1057,-1,0,3,1,0,0,0,0,0,0,0,0,3.2,278875,0,0,0,0,163,1219,0,0,22,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,3.6
Wayne,Routledge,MID,SWA,5100000,0,15,0.46875,9.19117647058824E-08,2.94117647058824E-06,0,5343,1,9,0,0,0,0,0,2.9,7,-4,0,15,4,0.1,0,0.5,0,0,1,0,0,0.1,1561,0,0,0,0,355,6,0,0,48,Everton,Man City,Chelsea,Bournemouth,Southampton,0.2,0.2,0.2,0.4,0.2,16.2
Antonio,Rudiger,DEF,CHE,5800000,2,99,4.3,7.41379310344828E-07,1.70689655172414E-05,0,285323,4,20,0,0,0,2,0,17.1,1375,-2,0,99,2,0.3,0,1.5,8,0,10,0,1,3.3,310765,0,0,0,2,1976,4390,0,0,484,Southampton,Burnley,Swansea,Liverpool,Huddersfield,9.4,0,4.3,11.3,3.9,68.3
Mathew,Ryan,GLK,BHA,4600000,3,119,3.7,8.04347826086957E-07,2.58695652173913E-05,0,121324,0,43,0,98,0,0,0,25.9,1940,1,0,119,-1,0.4,0,2,9,0,8,0,0,3.6,291663,0,0,2,2,2880,3681,0,0,596,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,9,0,3.4,7.7,3.3,72.5
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.303030303030303,6.44745325596389E-08,2.12765957446809E-06,0,1093,1,5,0,0,0,0,0,2.1,2,-3,0,10,3,0,0,0,0,0,1,0,1,0,1065,0,0,0,0,217,2,0,0,30,Watford,Everton,Man City,Chelsea,Arsenal,0.2,0,0.2,0.4,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8,1.81818181818182E-06,1.81818181818182E-06,0,3824,0,2,0,0,0,1,0,1.8,0,-1,0,8,1,0,0,0,1,0,0,0,0,0,3977,0,0,0,0,83,0,0,0,27,Arsenal,Everton,West Brom,Watford,Tottenham,0,0,0,0,0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909E-07,4.36363636363636E-06,0,30602,2,11,0,0,0,2,0,4.4,19,0,0,24,0,0,0,0,1,0,0,0,1,0.1,28591,0,0,0,0,294,2,0,0,65,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,21.2
Mamadou,Sakho,DEF,CRY,4600000,1,50,1.51515151515152,3.29380764163373E-07,1.08695652173913E-05,0,141229,1,20,0,0,0,1,0,10.9,252,-4,0,50,4,0.7,0,3,11,0,3,0,1,0.4,149025,0,0,0,2,1147,676,0,0,267,Brighton,Watford,Leicester,Stoke,West Brom,1.3,1,0.9,1,1.1,40.3
Bakary,Sako,MID,CRY,4800000,0,36,2.3,4.79166666666667E-07,7.5E-06,0,21650,0,10,0,0,0,3,0,7.5,32,-2,0,36,2,0,0,0,1,0,1,0,0,0.1,20352,0,0,0,0,466,0,0,0,115,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,46.9
Mohamed,Salah,MID,LIV,10500000,0,273,8.8,8.38095238095238E-07,2.6E-05,0,2200227,0,27,0,0,0,29,0,25.8,67022,15,1,273,-15,1.1,1,12,26,0,12,0,11,56.6,3772392,0,0,0,11,2469,12093,-1,0,803,Bournemouth,West Brom,Stoke,Chelsea,Brighton,12.5,10.2,12.7,10.3,13.2,397.7
Renato,Sanches,MID,SWA,4300000,0,20,1.7,3.95348837209302E-07,4.65116279069767E-06,0,168798,1,10,0,0,0,0,0,4.7,57,-7,0,20,7,0,0,0,0,0,2,0,0,0.3,170573,0,0,0,0,699,12,0,0,83,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,27
Alexis,Sanchez,MID,MUN,11500000,10,139,5.1,4.43478260869565E-07,1.20869565217391E-05,0,520784,5,30,0,0,0,9,0,12.1,1028,-5,0,139,5,1,1,12,13,0,9,0,9,3.4,550049,0,0,0,4,2186,24523,0,0,455,West Brom,Bournemouth,Arsenal,Brighton,West Ham,12.5,0,7.1,8.8,6.5,291.6
Davinson,Sanchez,DEF,TOT,6000000,2,88,3.4,5.66666666666667E-07,1.46666666666667E-05,0,71895,1,17,0,0,0,0,0,14.7,1187,0,0,88,0,0.3,0,2,5,0,11,0,0,1.2,123062,1,0,0,0,2160,1107,0,1,497,Man City,Brighton,Watford,West Brom,Newcastle,6.6,0,4.5,6.2,3.4,64.7
,Sandro,FWD,EVE,7000000,0,10,1.3,1.85714285714286E-07,1.42857142857143E-06,0,74879,0,7,0,0,0,0,0,1.4,20,-5,0,10,5,0,0,0,0,0,1,0,0,0.4,7750,0,0,0,0,275,0,0,0,21,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,9.8
Leroy,Sane,MID,MCI,8600000,5,150,4.6875,5.45058139534884E-07,1.74418604651163E-05,0,2235032,4,19,0,0,0,9,0,17.4,20260,1,0,150,-1,0.6,0,5.3,14,0,10,0,12,12,2596081,0,0,0,4,1992,5041,0,0,541,Tottenham,Swansea,West Ham,Huddersfield,Brighton,3.8,5.6,4.7,11.7,5.1,231.2
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,3147,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,7,0,0,0,Watford,Everton,Man City,Chelsea,Arsenal,0,0,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,2,18,0.5625,1.27840909090909E-07,4.09090909090909E-06,0,3000,3,23,0,0,0,0,0,4.1,57,-1,0,18,1,0.3,0,1.5,0,0,0,0,0,0.1,6992,0,0,0,0,1132,176,0,0,160,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.6,0,0.3,0.6,0.3,35.8
Christopher,Schindler,DEF,HUD,4700000,2,83,2.6,5.53191489361702E-07,1.76595744680851E-05,0,399237,6,49,0,0,0,0,0,17.7,4170,2,0,83,-2,0.2,0,1,13,0,7,0,2,3.7,528469,0,0,0,4,2814,288,0,1,590,Watford,Everton,Man City,Chelsea,Arsenal,3.2,0,2.4,3.7,3.1,103.3
Jeffrey,Schlupp,DEF,CRY,4700000,0,45,2,4.25531914893617E-07,9.57446808510638E-06,0,37922,3,30,0,0,0,0,0,9.6,93,-3,0,45,3,0.1,0,0.3,0,0,3,0,1,0.2,29140,0,0,0,0,1733,3,0,0,267,Brighton,Watford,Leicester,Stoke,West Brom,2.1,1.6,1.4,1.6,1.7,66.4
Kasper,Schmeichel,GLK,LEI,5100000,1,122,3.8,7.45098039215686E-07,2.3921568627451E-05,0,247435,3,45,0,92,0,0,0,23.9,2956,1,-1,122,-1,1.6,0,8,17,0,8,0,0,5.4,326363,1,0,2,4,2880,6955,1,0,582,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,8.4,0,4.8,10.3,3.7,69
Morgan,Schneiderlin,MID,EVE,4700000,3,42,1.7,3.61702127659574E-07,8.93617021276596E-06,0,58638,3,33,0,0,0,0,0,8.9,50,-3,0,42,3,0.4,0,2,0,0,5,0,0,0.5,22080,0,0,0,0,1713,76,0,1,270,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.8,1.3,0.8,1.2,0.8,43
Kyle,Scott,MID,CHE,4300000,0,0,0,0,0,0,6696,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6701,0,0,0,0,0,18,0,0,0,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6200000,5,133,4.3,6.93548387096774E-07,2.14516129032258E-05,0,1203516,4,53,0,0,0,7,0,21.5,14260,2,1,133,-2,0.5,0,2.8,16,0,5,0,7,9.8,1489643,0,0,0,1,2589,6222,-1,0,478,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,3.9,4.7,3,4.6,4.1,222.8
Luke,Shaw,DEF,MUN,4900000,0,32,1,2.04081632653061E-07,6.53061224489796E-06,0,105045,1,2,0,0,0,0,0,6.5,1010,-1,0,32,1,0,0,0,1,0,5,0,0,0.5,124087,0,0,0,0,555,49,0,0,144,West Brom,Bournemouth,Arsenal,Brighton,West Ham,1.1,0,0.7,1,0.8,27.9
Ryan,Shawcross,DEF,STK,4800000,1,54,2.5,5.20833333333333E-07,1.125E-05,0,100062,2,35,0,0,0,1,0,11.3,224,-2,0,54,2,0.1,0,0.5,2,0,4,0,1,0.8,53784,1,0,0,0,1921,79,0,0,289,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,2.3,2.3,1.9,3.5,1.8,81.1
Jonjo,Shelvey,MID,NEW,5200000,8,57,2.4,4.61538461538462E-07,1.09615384615385E-05,0,87711,2,24,0,0,0,1,0,11,276,-3,0,57,3,1.1,0,5.5,4,0,5,0,3,0.5,25147,0,0,0,1,1732,1717,0,2,268,Arsenal,Everton,West Brom,Watford,Tottenham,2.4,1.8,2.5,2.6,1.9,101.5
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,0
Steve,Sidwell,MID,BHA,4300000,0,0,0,0,0,0,23033,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3082,0,0,0,0,0,7,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,0,96,3.6,4.5E-07,1.2E-05,0,432130,2,40,0,0,0,4,0,12,535,-5,0,96,5,0,0,0,8,0,6,0,4,1.9,194653,0,0,0,1,2257,10,0,0,396,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,2.9,3.9,2.7,154
,Silva,MID,LEI,6000000,2,10,0.3125,5.20833333333333E-08,1.66666666666667E-06,0,3845,1,5,0,0,0,0,0,1.7,34,0,0,10,0,0.2,0,1,0,0,0,0,1,0,4800,0,0,0,0,265,86,0,0,54,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,0.4,0,0.2,0.4,0.2,9.5
Danny,Simpson,DEF,LEI,4300000,1,53,2.1,4.88372093023256E-07,1.23255813953488E-05,0,347084,3,35,0,0,0,0,0,12.3,464,-2,0,53,2,0.7,0,3,0,0,5,0,0,2.4,200390,0,0,0,0,2080,1916,0,0,317,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,3.4,0,2.5,4.6,1.5,56.6
Jack,Simpson,DEF,BOU,4000000,0,1,0.0303030303030303,7.57575757575758E-09,2.5E-07,0,7827,0,2,0,0,0,0,0,0.3,103,0,0,1,0,0,0,0,0,0,0,0,0,0.2,14763,0,0,0,0,71,125,0,0,10,Liverpool,Man Utd,Southampton,Swansea,Burnley,0,0,0,0,0,0.6
Joshua,Sims,MID,SOU,4300000,1,7,0.21875,5.08720930232558E-08,1.62790697674419E-06,0,6963,0,2,0,0,0,0,0,1.6,22,-2,0,7,2,0.1,0,0.5,0,0,1,0,0,0.1,7378,0,0,0,0,153,23,0,0,16,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.2,0,0.1,0.2,0.1,18.2
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.0909090909090909,1.85528756957328E-08,6.12244897959184E-07,0,13844,0,0,0,0,0,0,0,0.6,46,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,11196,0,0,0,0,28,33,0,0,8,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,0.5
Moussa,Sissoko,MID,TOT,5300000,1,49,1.53125,2.88915094339623E-07,9.24528301886792E-06,0,45823,3,13,0,0,0,1,0,9.2,51,-2,0,49,2,0.2,0,1,0,0,6,0,1,0.4,36276,0,0,0,0,1117,43,0,0,207,Man City,Brighton,Watford,West Brom,Newcastle,1.6,0,1,1.9,1,79.4
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,2192,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,1,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,0
Islam,Slimani,FWD,NEW,6600000,0,22,0.6875,1.04166666666667E-07,3.33333333333333E-06,0,37435,0,3,0,0,0,1,0,3.3,75,-4,0,22,4,0.1,0,0.5,1,0,1,0,1,0.3,23972,0,0,0,0,255,87,0,0,63,Arsenal,Everton,West Brom,Watford,Tottenham,0.3,0.3,0.4,0.6,0.3,21.4
Chris,Smalling,DEF,MUN,5500000,7,97,4,7.27272727272727E-07,1.76363636363636E-05,0,416693,3,21,0,0,0,3,0,17.6,1548,0,0,97,0,1.2,0,6.5,6,0,9,0,0,6.5,662566,0,0,0,1,2085,49404,0,0,480,West Brom,Bournemouth,Arsenal,Brighton,West Ham,8.2,0,5.6,8,5.7,83.2
Tommy,Smith,DEF,HUD,4700000,0,43,2,4.25531914893617E-07,9.14893617021277E-06,0,35405,6,30,0,0,0,0,0,9.1,41,-3,0,43,3,0.1,0,0.7,2,0,4,0,1,0.2,16999,0,0,0,0,1728,14,0,0,281,Watford,Everton,Man City,Chelsea,Arsenal,2.2,0,1.6,2.4,2.2,58.9
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,233739,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,1846,0,0,0,0,0,1,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Ramadan,Sobhi,MID,STK,4500000,2,46,1.39393939393939,3.0976430976431E-07,1.02222222222222E-05,0,68535,2,28,0,0,0,2,0,10.2,167,-5,0,46,5,0.4,0,1.8,2,0,1,0,1,0.5,39866,0,0,0,0,1105,186,0,0,207,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.7,0.8,0.7,0.8,0.7,58
Dominic,Solanke,FWD,LIV,4600000,2,25,1.4,3.04347826086957E-07,5.43478260869565E-06,0,227039,0,4,0,0,0,0,0,5.4,665,-4,0,25,4,0.2,0,0.7,0,0,2,0,1,1.5,124318,0,0,0,0,474,1331,0,0,60,Bournemouth,West Brom,Stoke,Chelsea,Brighton,1.1,0.7,1.2,0.7,1.2,50.9
Heung-Min,Son,MID,TOT,8400000,2,161,5.2,6.19047619047619E-07,1.91666666666667E-05,0,1089001,0,15,0,0,0,12,0,19.2,28313,4,0,161,-4,0.4,0,3.5,16,0,12,0,6,18.2,2120647,0,0,0,7,1998,18419,0,0,500,Man City,Brighton,Watford,West Brom,Newcastle,9.3,0,6.5,12.3,6.4,224.8
Lasse,Sorenson,MID,STK,4500000,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,6,0,0,0,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0,0,0,0,0,0
Alexander,S?rloth,FWD,CRY,5500000,0,8,2,3.63636363636364E-07,1.45454545454545E-06,0,9382,0,9,0,0,0,0,0,1.5,480,0,0,8,0,0,0,0,0,0,0,0,0,0.1,14906,0,0,0,0,360,11,0,0,25,Brighton,Watford,Leicester,Stoke,West Brom,2,1.4,1.8,1.6,2,22.5
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,1556,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,20,0,0,0,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,8210,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10489,0,0,0,0,0,1,0,0,0,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0,0,0,0,0,0
Julian,Speroni,GLK,CRY,4000000,0,36,3.3,8.25E-07,9E-06,0,219324,0,14,0,30,0,0,0,9,1601,0,1,36,0,0,0,0,3,0,2,0,0,3.2,292306,0,0,0,1,990,58,-1,0,175,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,21.3
Konstantinos,Stafylidis,DEF,STK,4400000,0,6,0.181818181818182,4.13223140495868E-08,1.36363636363636E-06,0,657,0,6,0,0,0,0,0,1.4,30,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,0,977,0,0,0,0,334,4,0,0,38,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0,0,0,0.1,0.1,11
Junior,Stanislas,MID,BOU,5900000,0,75,3.9,6.61016949152542E-07,1.27118644067797E-05,0,142796,1,22,0,0,0,5,0,12.7,6707,-1,0,75,1,0.6,0,3.7,7,0,2,0,3,0.7,175728,0,0,0,3,1285,29,0,0,285,Liverpool,Man Utd,Southampton,Swansea,Burnley,0,0,0,0,0,125.1
