FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Roberto,Pereyra,MID,WAT,5800000,1,68,1.94285714285714,3.34975369458128E-07,1.17241379310345E-05,0,18269,3,32,0,0,0,4,0,11.7,1469,-2,0,68,2,0.8,0,4.8,3,0,1,0,2,0.3,19978,0,0,0,0,1465,57,0,0,256,Tottenham,Newcastle,Man Utd,,,0,1.6,1,104.6
Ayoze,Perez,FWD,NEW,5400000,2,102,3.2,5.92592592592593E-07,1.88888888888889E-05,0,193748,2,24,0,0,0,5,0,19.2,3370,-1,-1,102,1,1.5,0,8.3,12,0,7,0,6,4.5,373395,1,0,0,3,2139,24398,1,0,320,West Brom,Watford,Tottenham,Chelsea,,3.9,5,2.8,153.8
Lucas,Perez,FWD,ARS,7400000,0,0,0,0,0,0,9133,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,543,0,0,0,0,0,0,0,0,0,Man Utd,Burnley,Leicester,Huddersfield,,0,0,0,0
Matt,Phillips,MID,WBA,5400000,2,67,2.4,4.44444444444444E-07,1.24074074074074E-05,0,182493,3,32,0,0,0,1,0,12.4,50,-6,0,67,6,0.3,0,1.8,0,0,8,0,3,0.5,74860,0,0,0,0,1907,29,0,0,237,Newcastle,Tottenham,Crystal Palace,,,1.5,1.7,1.4,110.7
Jordan,Pickford,GLK,EVE,4900000,6,135,3.9,7.95918367346939E-07,2.75510204081633E-05,0,528645,0,54,0,114,0,0,0,27.6,3547,-1,0,135,1,1.1,0,5.3,16,0,9,0,0,8.5,458044,0,0,1,3,3150,2959,0,0,676,Huddersfield,Southampton,West Ham,,,3.3,5,4,86.8
Jeremy,Pied,DEF,SOU,4200000,0,7,0.205882352941176,4.90196078431373E-08,1.66666666666667E-06,0,6477,0,3,0,0,0,0,0,1.7,9,-3,0,7,3,0,0,0,1,0,0,0,1,0.1,3482,0,0,0,0,180,3,0,0,47,Bournemouth,Everton,Swansea,Man City,,0.1,0.2,0.1,10
Erik,Pieters,DEF,STK,4700000,1,62,2.2,4.68085106382979E-07,1.31914893617021E-05,0,60362,4,47,0,0,0,0,0,13.2,235,-3,0,62,3,0.2,0,1,0,0,6,0,1,0.4,29229,0,0,0,0,2447,19,0,0,399,Liverpool,Crystal Palace,Swansea,,,1.5,3,1.5,72
Paul,Pogba,MID,MUN,7900000,0,123,5.3,6.70886075949367E-07,1.55696202531646E-05,0,2939283,4,18,0,0,0,5,0,15.6,7410,-1,0,123,1,0.7,0,5.8,12,0,10,0,13,12.8,2402261,0,0,0,4,1870,9515,0,1,487,Arsenal,Brighton,West Ham,Watford,,7.4,9.9,6.9,188
Nick,Pope,GLK,BUR,5000000,2,143,4.5,9E-07,2.86E-05,0,355866,3,28,0,106,0,0,0,28.6,6924,5,0,143,-5,0.5,0,2.4,19,0,10,0,0,11,946753,0,0,1,3,2844,3433,0,0,648,Brighton,Arsenal,Bournemouth,,,6.2,4.2,4.8,83.7
Alex,Pritchard,MID,HUD,5400000,0,32,0.941176470588235,1.74291938997821E-07,5.92592592592593E-06,0,12152,1,8,0,0,0,1,0,5.9,150,-1,0,32,1,0.4,0,2,3,0,2,0,2,0.1,16479,0,0,0,1,699,12,0,0,118,Everton,Man City,Chelsea,Arsenal,,0.7,1,0.6,48.6
Sebastian,Prodl,DEF,WAT,4300000,0,42,1.2,2.7906976744186E-07,9.76744186046512E-06,0,34487,5,29,0,0,0,0,0,9.8,419,-2,0,42,2,0.2,0,1,0,0,5,0,0,0.3,21389,0,0,0,0,1566,6,0,0,267,Tottenham,Newcastle,Man Utd,,,0,0.7,0.6,39.3
Davy,Propper,MID,BHA,5300000,0,77,2.4,4.52830188679245E-07,1.45283018867925E-05,0,16145,2,43,0,0,0,0,0,14.5,38,-2,0,77,2,0.1,0,0.3,1,0,8,0,3,0.1,11231,0,0,0,0,2848,7,0,1,404,Burnley,Man Utd,Man City,Liverpool,,0,2.9,1.2,100.1
Marc,Pugh,MID,BOU,4700000,0,29,0.828571428571429,1.7629179331307E-07,6.17021276595745E-06,0,6892,2,17,0,0,0,0,0,6.2,5,-3,0,29,3,0.2,0,0.8,0,0,4,0,0,0.1,2983,0,0,0,0,897,4,0,0,92,Southampton,Swansea,Burnley,,,0.4,0.4,0.4,49.1
Jason,Puncheon,MID,CRY,4400000,0,11,1.1,2.5E-07,2.5E-06,0,66476,5,14,0,0,0,0,0,2.5,16,-6,0,11,6,0,0,0,0,0,0,0,0,0.3,12906,0,0,0,0,574,4,0,0,38,Leicester,Stoke,West Brom,,,0,0,0,25.1
Collin,Quaner,FWD,HUD,4500000,0,43,1.26470588235294,2.81045751633987E-07,9.55555555555555E-06,0,565872,4,22,0,0,0,0,0,9.6,2126,0,1,43,0,0.2,0,1,0,0,3,0,4,4.6,588529,0,0,0,0,1210,2645,-1,0,166,Everton,Man City,Chelsea,Arsenal,,1,1.2,1,72.6
Domingos,Quina,MID,WHU,4400000,0,0,0,0,0,0,1373,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,2177,0,0,0,0,0,20,0,0,0,Man City,Leicester,Man Utd,Everton,,0,0,0,0
Erdal,Rakip,MID,CRY,4800000,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,1,0,0,0,Leicester,Stoke,West Brom,,,0,0,0,0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0,0,0,0,9165,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.1,16506,0,0,0,0,0,0,0,0,0,Southampton,Swansea,Burnley,,,0,0,0,0
Aaron,Ramsey,MID,ARS,6800000,12,121,5.8,8.52941176470588E-07,1.77941176470588E-05,0,1097181,0,22,0,0,0,7,0,17.8,3156,-2,0,121,2,0.6,0,3.8,12,0,8,0,9,4.1,1191748,0,0,0,3,1646,9516,0,0,456,Man Utd,Burnley,Leicester,Huddersfield,,3.8,13.1,5.4,170.9
Darren,Randolph,GLK,WHU,4500000,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,Man City,Leicester,Man Utd,Everton,,0,0,0,0
Angel,Rangel,DEF,SWA,3900000,0,3,0.0882352941176471,2.26244343891403E-08,7.69230769230769E-07,0,782699,0,1,0,0,0,0,0,0.8,1447,-1,0,3,1,0,0,0,0,0,0,0,0,7.5,291677,0,0,0,0,64,158,0,0,12,Chelsea,Bournemouth,Southampton,Stoke,,0,0,0,1.5
Marcus,Rashford,FWD,MUN,7400000,0,92,3,4.05405405405405E-07,1.24324324324324E-05,0,1194288,3,14,0,0,0,6,0,12.4,3898,-1,0,92,1,0.2,0,1.3,9,0,9,0,5,6.4,1169080,0,0,0,1,1563,1740,0,0,347,Arsenal,Brighton,West Ham,Watford,,3.5,4.8,3.5,157.9
Nathan,Redmond,MID,SOU,5900000,0,58,2.1,3.55932203389831E-07,9.83050847457627E-06,0,377093,3,29,0,0,0,0,0,9.8,110,-6,0,58,6,0.1,0,0.8,2,0,5,0,3,1.8,85099,0,0,0,0,1709,45,0,0,263,Bournemouth,Everton,Swansea,Man City,,1.7,2.9,1,127.9
Winston,Reid,DEF,WHU,4800000,0,42,2.5,5.20833333333333E-07,8.75E-06,0,77528,5,27,0,0,0,0,0,8.8,57,-2,0,42,2,0,0,0,3,0,5,0,0,0.6,22066,0,0,0,0,1452,5,0,0,264,Man City,Leicester,Man Utd,Everton,,0,0,0,43.6
Declan,Rice,DEF,WHU,4400000,0,27,0.794117647058823,1.8048128342246E-07,6.13636363636364E-06,0,3754,1,24,0,0,0,0,0,6.1,44,-1,0,27,1,0.6,0,2.5,0,0,1,0,0,0.1,5517,0,0,0,0,1061,92,0,0,199,Man City,Leicester,Man Utd,Everton,,0.4,0.8,0.4,28.2
,Richarlison,MID,WAT,5900000,1,120,3.4,5.76271186440678E-07,2.03389830508475E-05,0,1797063,4,51,0,0,0,5,0,20.3,4111,-1,0,120,1,0.2,0,1,4,0,8,0,8,6.9,2075493,0,0,0,2,2627,269,0,0,302,Tottenham,Newcastle,Man Utd,,,2.1,3.8,1.8,200.1
Jairo,Riedewald,DEF,CRY,4600000,0,23,0.657142857142857,1.42857142857143E-07,5E-06,0,16722,0,6,0,0,0,0,0,5,9,-4,0,23,4,0.1,0,0.3,0,0,2,0,0,0.1,1617,0,0,0,0,435,2,0,0,100,Leicester,Stoke,West Brom,,,0.3,0.3,0.3,10.6
Matt,Ritchie,MID,NEW,5400000,2,109,3.5,6.48148148148148E-07,2.01851851851852E-05,0,510358,5,33,0,0,0,3,0,20.2,1029,-6,0,109,6,0.6,0,3.5,10,0,8,0,7,2.2,439721,0,0,0,1,2514,3575,0,0,459,West Brom,Watford,Tottenham,Chelsea,,4.2,4.8,3.4,173.5
Connor,Roberts,DEF,SWA,4000000,0,1,0.0294117647058824,7.35294117647059E-09,2.5E-07,0,6736,0,1,0,0,0,0,0,0.3,73,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13203,0,0,0,0,25,44,0,0,3,Chelsea,Bournemouth,Southampton,Stoke,,0,0,0,0.2
Andrew,Robertson,DEF,LIV,5100000,0,91,2.6,5.09803921568628E-07,1.7843137254902E-05,0,300831,2,17,0,0,0,0,0,17.8,10152,1,0,91,-1,0.7,0,3.5,9,0,9,0,4,9.2,734577,0,0,0,2,1777,3464,0,0,441,Stoke,Chelsea,Brighton,,,2.9,2,3.1,88.1
Paul,Robinson,GLK,BUR,4500000,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,Brighton,Arsenal,Bournemouth,,,0,0,0,0
Joel,Robles,GLK,EVE,4200000,0,0,0,0,0,0,9445,0,0,0,0,0,0,0,0,13,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1961,0,0,0,0,0,13,0,0,0,Huddersfield,Southampton,West Ham,,,0,0,0,0
Hal,Robson-Kanu,FWD,WBA,4900000,1,30,0.857142857142857,1.74927113702624E-07,6.12244897959184E-06,0,74677,2,13,0,0,0,2,0,6.1,57,-1,0,30,1,0.1,0,0.3,1,0,4,0,0,0.4,50563,0,0,0,0,796,63,0,1,77,Newcastle,Tottenham,Crystal Palace,,,0.4,0.4,0.4,48.3
Joe,Rodon,DEF,SWA,4000000,0,0,0,0,0,0,4146,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5504,0,0,0,0,0,2,0,0,0,Chelsea,Bournemouth,Southampton,Stoke,,0,0,0,0
Jay,Rodriguez,FWD,WBA,5300000,2,103,3,5.66037735849057E-07,1.94339622641509E-05,0,305166,2,40,0,0,0,7,0,19.4,1983,-7,0,103,7,1,0,5.3,11,0,8,0,1,2.2,289699,0,0,0,0,2581,4845,0,0,314,Newcastle,Tottenham,Crystal Palace,,,2.4,2.9,2.6,164
Marcos,Rojo,DEF,MUN,5400000,0,16,0.470588235294118,8.71459694989107E-08,2.96296296296296E-06,0,25142,5,7,0,0,0,0,0,3,24,-1,0,16,1,0,0,0,4,0,2,0,0,0.1,24901,0,0,0,0,474,9,0,0,88,Arsenal,Brighton,West Ham,Watford,,0.2,0.4,0.2,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,7199,0,0,0,0,0,0,0,0,20,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1720,0,0,0,0,0,10,0,0,0,Arsenal,Brighton,West Ham,Watford,,0,0,0,0
Salomon,Rondon,FWD,WBA,6000000,9,97,2.9,4.83333333333333E-07,1.61666666666667E-05,0,164418,4,47,0,0,0,7,0,16.2,673,-5,0,97,5,1,0,6,5,0,4,0,3,1,115066,0,0,0,1,2531,3313,0,0,268,Newcastle,Tottenham,Crystal Palace,,,2.3,2.8,2.5,162.8
Wayne,Rooney,FWD,EVE,7100000,2,111,3.7,5.2112676056338E-07,1.56338028169014E-05,0,2348585,5,33,0,0,0,10,0,15.6,3772,-4,0,111,4,0.2,3,1.5,20,0,6,0,3,9.9,1932189,0,0,0,2,2203,1672,0,0,471,Huddersfield,Southampton,West Ham,,,3.1,4.6,3.1,160
Danny,Rose,DEF,TOT,6400000,0,19,0.558823529411765,8.73161764705882E-08,2.96875E-06,0,37599,3,9,0,0,0,0,0,3,82,-1,0,19,1,0.2,0,1,0,0,2,0,1,0.3,23291,0,0,0,0,618,13,0,0,107,Watford,West Brom,Newcastle,Leicester,,0,0.6,0.3,28.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.0882352941176471,2.26244343891403E-08,7.69230769230769E-07,0,259389,0,3,0,0,0,0,0,0.8,931,-1,0,3,1,0,0,0,0,0,0,0,0,3.1,283969,0,0,0,0,163,380,0,0,22,Burnley,Man Utd,Man City,Liverpool,,0,0,0,3.6
Wayne,Routledge,MID,SWA,5100000,0,15,0.441176470588235,8.65051903114187E-08,2.94117647058824E-06,0,5380,1,9,0,0,0,0,0,2.9,4,-4,0,15,4,0.1,0,0.3,0,0,1,0,0,0.1,1576,0,0,0,0,355,3,0,0,48,Chelsea,Bournemouth,Southampton,Stoke,,0.2,0.4,0.2,16.2
Antonio,Rudiger,DEF,CHE,5800000,0,101,4.2,7.24137931034483E-07,1.74137931034483E-05,0,306076,4,21,0,0,0,2,0,17.4,1607,-2,0,101,2,0.2,0,1.3,8,0,10,0,1,3.1,324228,0,0,0,2,2066,1069,0,0,499,Swansea,Liverpool,Huddersfield,Newcastle,,4.1,11,3.7,69.8
Mathew,Ryan,GLK,BHA,4600000,0,124,3.6,7.82608695652174E-07,2.69565217391304E-05,0,140211,0,47,0,107,0,0,0,27,1605,1,0,124,-1,0.5,0,2.3,9,0,8,0,0,3.5,304043,0,0,2,2,3060,982,0,0,632,Burnley,Man Utd,Man City,Liverpool,,3.2,7.1,3.1,78.2
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.294117647058824,6.25782227784731E-08,2.12765957446809E-06,0,1102,1,5,0,0,0,0,0,2.1,1,-3,0,10,3,0,0,0,0,0,1,0,1,0,1073,0,0,0,0,217,1,0,0,30,Everton,Man City,Chelsea,Arsenal,,0.1,0.2,0.1,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8,1.81818181818182E-06,1.81818181818182E-06,0,3843,0,2,0,0,0,1,0,1.8,2,-1,0,8,1,0,0,0,1,0,0,0,0,0,3979,0,0,0,0,83,1,0,0,27,West Brom,Watford,Tottenham,Chelsea,,0,0,0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909E-07,4.36363636363636E-06,0,30657,2,11,0,0,0,2,0,4.4,7,0,0,24,0,0,0,0,1,0,0,0,1,0.1,28595,0,0,0,0,294,3,0,0,65,Man City,Leicester,Man Utd,Everton,,0,0,0,21.2
Mamadou,Sakho,DEF,CRY,4600000,8,59,1.68571428571429,3.66459627329193E-07,1.28260869565217E-05,0,142664,1,22,0,0,0,1,0,12.8,235,-4,0,59,4,0.6,0,2.8,13,0,4,0,1,0.5,154580,0,0,0,3,1327,1274,0,0,314,Leicester,Stoke,West Brom,,,1.1,1.2,1.2,44.6
Bakary,Sako,MID,CRY,4800000,0,36,2.3,4.79166666666667E-07,7.5E-06,0,21799,0,10,0,0,0,3,0,7.5,16,-2,0,36,2,0,0,0,1,0,1,0,0,0.1,20365,0,0,0,0,466,1,0,0,115,Leicester,Stoke,West Brom,,,0,0,0,46.9
Mohamed,Salah,MID,LIV,10600000,7,288,8.7,8.20754716981132E-07,2.71698113207547E-05,0,2259976,0,28,0,0,0,31,0,27.2,8427,16,0,288,-16,0.5,1,5.5,26,0,13,0,11,59.8,4006416,0,0,0,11,2642,12764,0,0,849,Stoke,Chelsea,Brighton,,,12.6,10.2,13,423
Renato,Sanches,MID,SWA,4300000,0,20,1.7,3.95348837209302E-07,4.65116279069767E-06,0,169096,1,10,0,0,0,0,0,4.7,49,-7,0,20,7,0,0,0,0,0,2,0,0,0.3,170609,0,0,0,0,699,8,0,0,83,Chelsea,Bournemouth,Southampton,Stoke,,0,0,0,27
Alexis,Sanchez,MID,MUN,11500000,0,141,5,4.34782608695652E-07,1.22608695652174E-05,0,586179,5,31,0,0,0,9,0,12.3,3718,-5,0,141,5,0.6,1,6.5,13,0,9,0,9,3.2,607923,0,0,0,4,2276,2431,0,0,465,Arsenal,Brighton,West Ham,Watford,,6.9,9.1,6.3,299.1
Davinson,Sanchez,DEF,TOT,6000000,0,89,3.3,5.5E-07,1.48333333333333E-05,0,81446,1,20,0,0,0,0,0,14.8,722,0,0,89,0,0.2,0,1.3,5,0,11,0,0,1.1,126539,1,0,0,0,2250,657,0,1,515,Watford,West Brom,Newcastle,Leicester,,4.3,6.1,3.2,67.7
,Sandro,FWD,EVE,7000000,0,10,1.3,1.85714285714286E-07,1.42857142857143E-06,0,74928,0,7,0,0,0,0,0,1.4,9,-5,0,10,5,0,0,0,0,0,1,0,0,0.4,7753,0,0,0,0,275,0,0,0,21,Huddersfield,Southampton,West Ham,,,0,0,0,9.8
Leroy,Sane,MID,MCI,8600000,0,152,4.47058823529412,5.1983584131327E-07,1.76744186046512E-05,0,2334408,4,20,0,0,0,9,0,17.7,19606,1,-1,152,-1,0.4,0,3.8,14,0,10,0,12,12.1,2697237,0,0,0,4,2055,4484,1,0,539,West Ham,Huddersfield,Brighton,Southampton,,4.4,11,4.7,234
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,3178,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,8,0,0,0,Everton,Man City,Chelsea,Arsenal,,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,0,19,0.558823529411765,1.27005347593583E-07,4.31818181818182E-06,0,3731,3,26,0,0,0,0,0,4.3,62,-1,0,19,1,0.2,0,1,0,0,0,0,0,0.1,7682,0,0,0,0,1222,14,0,0,171,Burnley,Man Utd,Man City,Liverpool,,0.3,0.6,0.3,37.4
Christopher,Schindler,DEF,HUD,4600000,0,91,2.8,6.08695652173913E-07,1.97826086956522E-05,0,422992,6,49,0,0,0,0,0,19.8,1681,1,0,91,-1,0.8,0,3.7,15,0,8,0,2,3.4,531741,0,0,0,4,2904,668,0,1,618,Everton,Man City,Chelsea,Arsenal,,2.8,3.9,3.4,105.5
Jeffrey,Schlupp,DEF,CRY,4700000,0,45,2,4.25531914893617E-07,9.57446808510638E-06,0,38351,3,30,0,0,0,0,0,9.6,35,-3,0,45,3,0,0,0,0,0,3,0,1,0.2,29158,0,0,0,0,1733,6,0,0,267,Leicester,Stoke,West Brom,,,0,0,0,66.4
Kasper,Schmeichel,GLK,LEI,5100000,0,123,3.7,7.25490196078431E-07,2.41176470588235E-05,0,289309,3,47,0,93,0,0,0,24.1,5692,1,0,123,-1,0.8,0,4.3,17,0,8,0,0,5,343484,1,0,2,4,2965,233,0,0,592,Crystal Palace,West Ham,Arsenal,Tottenham,,0,9.8,3.6,69.9
Morgan,Schneiderlin,MID,EVE,4700000,1,46,1.7,3.61702127659574E-07,9.78723404255319E-06,0,58988,3,34,0,0,0,0,0,9.8,86,-3,0,46,3,0.5,0,2.3,1,0,5,0,0,0.5,22789,0,0,0,0,1854,32,0,1,304,Huddersfield,Southampton,West Ham,,,0,1.2,0.8,47.9
Kyle,Scott,MID,CHE,4300000,0,0,0,0,0,0,6790,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6775,0,0,0,0,0,18,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0,0,0,0
Xherdan,Shaqiri,MID,STK,6200000,2,141,4.3,6.93548387096774E-07,2.2741935483871E-05,0,1272296,4,55,0,0,0,7,0,22.7,14648,2,0,141,-2,0.6,0,3.8,17,0,5,0,8,9.8,1552924,0,0,0,1,2769,2343,0,0,509,Liverpool,Crystal Palace,Swansea,,,2.9,4.6,4.1,236.6
Luke,Shaw,DEF,MUN,4800000,0,39,1.14705882352941,2.38970588235294E-07,8.125E-06,0,108922,1,2,0,0,0,0,0,8.1,263,-2,0,39,2,0.4,0,1.8,2,0,6,0,0,0.5,124527,0,0,0,0,645,168,0,0,173,Arsenal,Brighton,West Ham,Watford,,0.9,1.2,0.9,33.1
Ryan,Shawcross,DEF,STK,4800000,2,58,2.4,5E-07,1.20833333333333E-05,0,101412,2,37,0,0,0,1,0,12.1,279,-2,0,58,2,0.3,0,1.5,2,0,4,0,1,0.8,55445,1,0,0,0,2101,43,0,0,313,Liverpool,Crystal Palace,Swansea,,,1.8,3.4,1.7,86.9
Jonjo,Shelvey,MID,NEW,5200000,2,61,2.3,4.42307692307692E-07,1.17307692307692E-05,0,89520,2,26,0,0,0,1,0,11.7,359,-3,0,61,3,0.7,0,3.8,4,0,5,0,3,0.6,34238,0,0,0,1,1904,876,0,2,295,West Brom,Watford,Tottenham,Chelsea,,2.3,2.5,1.8,105.4
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,Stoke,Chelsea,Brighton,,,0,0,0,0
Steve,Sidwell,MID,BHA,4200000,0,0,0,0,0,0,23152,0,0,0,0,0,0,0,0,36,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,3194,0,0,0,0,0,37,0,0,0,Burnley,Man Utd,Man City,Liverpool,,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,0,96,3.6,4.5E-07,1.2E-05,0,433912,2,40,0,0,0,4,0,12,192,-5,0,96,5,0,0,0,8,0,6,0,4,1.9,194724,0,0,0,1,2257,12,0,0,396,Huddersfield,Southampton,West Ham,,,0,0,0,154
,Silva,MID,LEI,6000000,0,15,0.441176470588235,7.35294117647059E-08,2.5E-06,0,4137,1,7,0,0,0,0,0,2.5,34,0,0,15,0,0.3,0,1.8,0,0,1,0,1,0,5179,0,0,0,0,445,39,0,0,78,Crystal Palace,West Ham,Arsenal,Tottenham,,0.2,0.4,0.2,18.1
Danny,Simpson,DEF,LEI,4300000,0,54,2.1,4.88372093023256E-07,1.25581395348837E-05,0,354176,3,37,0,0,0,0,0,12.6,686,-2,0,54,2,0.4,0,1.8,0,0,5,0,0,2.4,207725,0,0,0,0,2170,368,0,0,330,Crystal Palace,West Ham,Arsenal,Tottenham,,2.5,4.5,1.5,57.7
Jack,Simpson,DEF,BOU,4000000,0,1,0.0285714285714286,7.14285714285714E-09,2.5E-07,0,8417,0,2,0,0,0,0,0,0.3,83,0,0,1,0,0,0,0,0,0,0,0,0,0.2,15307,0,0,0,0,71,85,0,0,10,Southampton,Swansea,Burnley,,,0,0,0,0.6
Joshua,Sims,MID,SOU,4300000,0,8,0.235294117647059,5.47195622435021E-08,1.86046511627907E-06,0,7105,0,2,0,0,0,0,0,1.9,20,-2,0,8,2,0.1,0,0.5,0,0,1,0,0,0.1,7455,0,0,0,0,160,13,0,0,18,Bournemouth,Everton,Swansea,Man City,,0.1,0.2,0.1,22.5
Jerome,Sinclair,FWD,WAT,4900000,0,4,0.114285714285714,2.33236151603499E-08,8.16326530612245E-07,0,14024,0,1,0,0,0,0,0,0.8,34,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.2,11405,0,0,0,0,29,21,0,0,12,Tottenham,Newcastle,Man Utd,,,0.1,0.1,0.1,1.9
Moussa,Sissoko,MID,TOT,5300000,0,52,1.52941176470588,2.88568257491676E-07,9.81132075471698E-06,0,46064,3,14,0,0,0,1,0,9.8,45,-2,0,52,2,0.2,0,1.3,0,0,6,0,1,0.4,36454,0,0,0,0,1196,23,0,0,223,Watford,West Brom,Newcastle,Leicester,,1,1.9,1,83.4
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,5,0,0,0,Burnley,Man Utd,Man City,Liverpool,,0,0,0,0
Islam,Slimani,FWD,NEW,6600000,2,24,0.705882352941177,1.06951871657754E-07,3.63636363636364E-06,0,37864,1,4,0,0,0,1,0,3.6,86,-4,0,24,4,0.1,0,0.8,1,0,1,0,1,0.3,24975,0,0,0,0,344,164,0,0,72,West Brom,Watford,Tottenham,Chelsea,,0.4,0.8,0.4,27.2
Chris,Smalling,DEF,MUN,5600000,0,113,4.3,7.67857142857143E-07,2.01785714285714E-05,0,457344,4,22,0,0,0,4,0,20.2,2387,1,0,113,-1,1.3,0,7.3,9,0,10,0,0,8.8,842952,0,0,0,2,2265,26989,0,0,538,Arsenal,Brighton,West Ham,Watford,,5.9,9.3,6.2,95.7
Tommy,Smith,DEF,HUD,4700000,0,43,2,4.25531914893617E-07,9.14893617021277E-06,0,35651,6,30,0,0,0,0,0,9.1,21,-3,0,43,3,0.1,0,0.7,2,0,4,0,1,0.2,17065,0,0,0,0,1728,3,0,0,281,Everton,Man City,Chelsea,Arsenal,,1.7,2.2,2.1,58.9
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,233791,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,1846,0,0,0,0,0,0,0,0,0,Man City,Leicester,Man Utd,Everton,,0,0,0,0
Ramadan,Sobhi,MID,STK,4500000,0,49,1.4,3.11111111111111E-07,1.08888888888889E-05,0,69379,2,28,0,0,0,2,0,10.9,145,-5,0,49,5,0.4,0,1.8,2,0,2,0,1,0.5,40923,0,0,0,0,1166,84,0,0,216,Liverpool,Crystal Palace,Swansea,,,0.7,0.8,0.7,63
Dominic,Solanke,FWD,LIV,4600000,0,26,1.4,3.04347826086957E-07,5.65217391304348E-06,0,231529,0,4,0,0,0,0,0,5.7,545,-4,0,26,4,0.2,0,0.8,0,0,2,0,1,1.6,130084,0,0,0,0,475,392,0,0,63,Stoke,Chelsea,Brighton,,,1.2,0.7,1.2,50.9
Heung-Min,Son,MID,TOT,8300000,0,167,5.1,6.14457831325301E-07,2.01204819277108E-05,0,1366640,0,17,0,0,0,12,0,20.1,16896,3,0,167,-3,0.4,0,3.3,16,0,12,0,7,14.6,2181642,0,0,0,7,2114,12386,0,0,518,Watford,West Brom,Newcastle,Leicester,,6.4,12.1,6.2,236.6
Lasse,Sorenson,MID,STK,4500000,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,5,0,0,0,Liverpool,Crystal Palace,Swansea,,,0,0,0,0
Alexander,S?rloth,FWD,CRY,5500000,0,8,2,3.63636363636364E-07,1.45454545454545E-06,0,10597,0,9,0,0,0,0,0,1.5,144,0,0,8,0,0,0,0,0,0,0,0,0,0.1,15156,0,0,0,0,360,16,0,0,25,Leicester,Stoke,West Brom,,,1.8,1.6,1.9,22.5
