FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alexander,S?rloth,FWD,CRY,5500000,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4283,0,0,0,0,0,873,0,0,0,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,0,0,23,0,0,0,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10422,0,0,0,0,0,7,0,0,0,Brighton,Leicester,Southampton,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian,Speroni,GLK,CRY,4100000,0,36,1.38461538461538,3.37711069418387E-07,8.78048780487805E-06,0,152545,0,14,0,30,0,0,0,8.8,4617,1,0,36,-1,0,0,0,3,0,2,0,0,4.9,291222,0,0,0,1,990,688,0,0,175,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0,1,1,0.7,0.7,1.1,0.7,1.3,0.9,0.9,0.7,1,21.3
Konstantinos,Stafylidis,DEF,STK,4500000,1,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,199,0,1,0,0,0,0,0,0.2,23,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,559,0,0,0,0,19,35,0,0,4,Brighton,Leicester,Southampton,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Junior,Stanislas,MID,BOU,5900000,1,46,1.76923076923077,2.9986962190352E-07,7.79661016949152E-06,0,20709,1,13,0,0,0,2,0,7.8,2829,-1,0,46,1,0.7,0,4.3,4,0,2,0,3,0.5,40753,0,0,0,2,831,877,0,0,170,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,1,1.3,0.9,1,1.5,0.9,1.2,0.9,1,1,1.3,1,73.4
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0,0,0,0,7628,0,0,0,0,0,0,0,0,137,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7246,0,0,0,0,0,228,0,0,0,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0,0,0,0,21568,0,0,0,0,0,0,0,0,162,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2405,0,0,0,0,0,26,0,0,0,Crystal Palace,Watford,Burnley,Brighton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,1,60,2.3,5.11111111111111E-07,1.33333333333333E-05,0,140563,3,35,0,0,0,0,0,13.3,2341,0,0,60,0,0.4,0,1.8,0,0,8,0,1,1.3,176254,0,0,0,0,2340,1446,0,0,403,Stoke,Swansea,Arsenal,Everton,Man City,1.3,2.1,2.3,1.6,1.2,2.1,2.5,1.2,1.7,1.3,1.6,1.2,76.7
Jack,Stephens,DEF,SOU,4500000,7,43,1.65384615384615,3.67521367521368E-07,9.55555555555555E-06,0,57119,4,20,0,0,0,2,0,9.6,749,-5,0,43,5,1,0,4.3,2,0,3,0,0,0.5,36640,0,0,0,1,1260,7800,0,0,246,Liverpool,Burnley,Stoke,Newcastle,Swansea,1.3,1.2,1.4,1,1,1.2,1,1.2,0.9,1,0.8,1,52.9
Dujon,Sterling,DEF,CHE,4500000,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,75,0,0,0,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,9000000,3,165,6.9,7.66666666666667E-07,1.83333333333333E-05,0,1394281,2,16,0,0,0,14,0,18.3,49240,10,0,165,-10,0.5,0,4.8,17,0,9,0,10,38.3,3162521,0,0,0,5,1827,19298,0,1,521,Leicester,Arsenal,Chelsea,Stoke,Brighton,9.3,7.1,8.4,8,9.4,8.4,8.1,7,9.4,8.4,10.3,8.5,229.3
,Steve Cook,DEF,BOU,4700000,1,61,2.34615384615385,4.99181669394435E-07,1.29787234042553E-05,0,98468,4,30,0,0,0,2,0,13,1250,-3,0,61,3,0.6,0,2.8,6,0,4,0,0,1.3,118172,0,0,0,2,1705,820,0,0,302,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,1.7,1.9,1.5,2.2,2.3,2.2,3.4,1.9,2.2,2.1,2,2,70.8
Carl,Stewart,MID,WAT,4500000,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,29,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,5400000,0,54,3.6,6.66666666666667E-07,1E-05,0,736682,0,11,0,0,0,0,0,10,9050,-1,0,54,1,0.1,0,0.5,2,0,7,0,0,3.8,615598,0,0,0,0,1130,219,0,0,276,Leicester,Arsenal,Chelsea,Stoke,Brighton,0,3.4,4.1,3.7,4.8,2.7,4.1,3.3,3.7,4,4.6,4,36
Daniel,Sturridge,FWD,WBA,7900000,2,28,1.07692307692308,1.36319376825706E-07,3.54430379746835E-06,0,63078,0,7,0,0,0,2,0,3.5,2828,-1,0,28,1,0.1,0,0.8,0,0,3,0,1,1.1,73150,0,0,0,0,500,2968,0,0,117,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0.5,0.8,0.5,0.7,0.5,0.6,0.6,0.5,0.5,0.5,0.6,0.5,61.5
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,3008,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,1,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Surman,MID,BOU,4500000,0,66,3.9,8.66666666666667E-07,1.46666666666667E-05,0,640548,1,24,0,0,0,2,0,14.7,9677,0,1,66,0,0,0,0,7,0,4,0,4,4.2,780799,0,0,0,1,1530,2178,-1,0,295,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,3.7,4.3,3.4,3.7,4.7,3.5,4.2,2.7,3.5,3.7,4.3,3.5,66.8
Markus,Suttner,DEF,BHA,4300000,0,37,1.42307692307692,3.30948121645796E-07,8.6046511627907E-06,0,75425,0,18,0,0,0,0,0,8.6,675,-2,0,37,2,0,0,0,3,0,4,0,0,0.5,57948,0,0,0,1,1170,87,0,0,202,Stoke,Swansea,Arsenal,Everton,Man City,0.7,0.9,1.4,0.7,0.7,1,1.3,1.3,1.1,0.8,1.1,0.7,30.8
Dusan,Tadic,MID,SOU,6200000,2,76,3.2,5.16129032258065E-07,1.2258064516129E-05,0,287366,3,27,0,0,0,3,0,12.3,2002,-3,0,76,3,0.4,0,2.3,5,0,6,0,3,1.6,196848,0,0,0,1,1834,379,0,0,299,Liverpool,Burnley,Stoke,Newcastle,Swansea,2.4,2.7,3.1,3,2.9,2.8,2.2,2.6,2.6,3.2,3.2,1.9,149.3
Matt,Targett,DEF,SOU,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,7210,0,6,0,0,0,0,0,0.5,39,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1580,0,0,0,0,166,0,0,0,35,Liverpool,Burnley,Stoke,Newcastle,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,8.1
James,Tarkowski,DEF,BUR,4700000,0,73,3.5,7.4468085106383E-07,1.5531914893617E-05,0,439659,3,16,0,0,0,0,0,15.5,21854,2,0,73,-2,0.2,0,1,1,0,9,0,0,3.6,613295,0,0,0,0,1890,355,0,0,362,Swansea,Southampton,Everton,West Ham,Chelsea,3.2,4,3.5,3.8,3.9,3.1,4.1,3.6,3.6,4.6,3.3,3.4,78.6
Charlie,Taylor,DEF,BUR,4200000,2,21,0.807692307692308,1.92307692307692E-07,5E-06,0,24193,3,11,0,0,0,0,0,5,758,-3,0,21,3,0.4,0,1.8,0,0,2,0,0,0.7,44312,0,0,0,0,859,5907,0,0,123,Swansea,Southampton,Everton,West Ham,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,24.7
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,14,0,0,0,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,11509,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0.4,17100,0,0,0,0,0,132,0,0,0,Liverpool,Burnley,Stoke,Newcastle,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0
George,Thomas,MID,LEI,4500000,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,16,0,0,0,Man City,Stoke,Bournemouth,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,4400000,2,47,2.8,6.36363636363636E-07,1.06818181818182E-05,0,104869,3,19,0,0,0,1,0,10.7,3592,-1,0,47,1,0.5,0,2.3,1,0,4,0,0,2.9,192994,0,0,0,0,1402,1161,0,0,279,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,1.6,2.9,3,2.4,2.1,3.1,1.9,3.5,2.8,2.7,2.4,3.1,46.6
Fikayo,Tomori,DEF,CHE,4500000,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenk,Tosun,FWD,EVE,7100000,1,5,0.192307692307692,2.70855904658722E-08,7.04225352112676E-07,0,45108,0,4,0,0,0,0,0,0.7,3637,-4,1,5,4,0.2,0,1.3,0,0,0,0,0,0.3,63570,0,0,0,0,141,500,-1,0,5,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.5
Andros,Townsend,MID,CRY,5600000,2,79,3.3,5.89285714285714E-07,1.41071428571429E-05,0,157406,2,33,0,0,0,1,0,14.1,2390,-4,0,79,4,0.3,0,1.8,7,0,4,0,6,1.1,91036,0,0,0,0,2068,858,0,0,360,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,3,3,2.8,2.3,2.7,2.7,2.8,3.5,2.5,3.5,2.4,3.9,147.6
Kieran,Trippier,DEF,TOT,5200000,1,80,4.7,9.03846153846154E-07,1.53846153846154E-05,0,759209,1,16,0,0,0,0,0,15.4,3396,-3,0,80,3,0.6,0,3.3,15,0,6,0,5,4,760688,0,0,0,4,1371,9226,0,0,390,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,7,5.6,6.8,4.4,5.5,5.2,5.2,5.4,5.4,6.5,4.6,5.8,79.1
Nathan,Trott,GLK,WHU,4000000,0,0,0,0,0,0,2699,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9444,0,0,0,0,0,253,0,0,0,Watford,Liverpool,Swansea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,125843,0,0,0,0,0,0,0,0.3,1387,-1,0,1,1,0,0,0,0,0,0,0,0,1.6,110165,0,0,0,0,1,78,0,0,3,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0,0,0,0,23861,0,0,0,0,0,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0.6,54319,0,0,0,0,0,3610,0,0,0,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,STK,4400000,0,0,0,0,0,0,1292,0,9,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,729,0,0,0,0,162,0,0,0,18,Brighton,Leicester,Southampton,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,1,6,0.230769230769231,4.80769230769231E-08,1.25E-06,0,21824,0,1,0,0,0,0,0,1.3,705,-2,0,6,2,0.1,0,0.5,0,0,0,0,0,0.4,27931,0,0,0,0,50,1193,0,0,20,Stoke,Swansea,Arsenal,Everton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,9,0,0,0,Swansea,Southampton,Everton,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Valencia,DEF,MUN,6800000,6,121,5.5,8.08823529411765E-07,1.77941176470588E-05,0,1058054,4,13,0,0,0,3,0,17.8,4575,3,0,121,-3,1,0,6.8,12,0,14,0,0,10.2,976610,0,0,0,2,1955,36742,0,0,517,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,5.6,7.7,6.2,8,6.2,7.3,5.3,7.9,5.3,8.2,6.1,7.9,87.4
Enner,Valencia,FWD,WHU,5000000,0,0,0,0,0,0,2378,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,11,0,0,0,Watford,Liverpool,Swansea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,van Aanholt,DEF,CRY,5100000,3,25,0.961538461538462,1.88536953242836E-07,4.90196078431373E-06,0,162720,4,22,0,0,0,0,0,4.9,291,-4,0,25,4,0.5,0,2.8,1,0,2,0,0,0.8,20863,0,0,0,0,1111,327,0,0,178,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.6,48.6
Mike,van der Hoorn,DEF,SWA,4400000,2,46,1.76923076923077,4.02097902097902E-07,1.04545454545455E-05,0,11143,2,14,0,0,0,0,0,10.5,498,-1,0,46,1,1,0,4.3,2,0,6,0,0,0.4,22474,0,0,0,0,1153,1465,0,0,235,Burnley,Brighton,West Ham,Huddersfield,Southampton,1.5,1.3,1.7,1.1,1.5,0.9,1,1.2,1,1.4,1,1.6,37
Virgil,van Dijk,DEF,LIV,5500000,1,28,2,3.63636363636364E-07,5.09090909090909E-06,0,241525,0,21,0,0,0,0,0,5.1,7155,0,0,28,0,0.1,0,0.8,4,0,1,0,0,5.1,389358,0,0,0,1,1173,12943,0,0,225,Southampton,West Ham,Newcastle,Man Utd,Watford,1.6,2.2,1.5,1.1,1.9,2.3,1,1.5,1.2,2,1.4,2.2,55.8
Rajiv,van La Parra,MID,HUD,4800000,2,41,1.9,3.95833333333333E-07,8.54166666666667E-06,0,12516,2,28,0,0,0,1,0,8.5,63,-2,0,41,2,0.4,0,1.8,0,0,4,0,0,0.1,7174,0,0,0,0,1373,50,0,1,133,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,1.6,1,1,1.6,1.5,1.1,1,1.3,1,2,1,1.7,63.9
Jamie,Vardy,FWD,LEI,8600000,6,121,4.8,5.58139534883721E-07,1.40697674418605E-05,0,1909309,1,32,0,0,0,12,0,14.1,24241,1,0,121,-1,0.7,1,6,20,0,6,0,2,17.9,2354073,0,0,0,2,2168,29532,0,0,435,Man City,Stoke,Bournemouth,West Brom,Arsenal,4.9,7,6.4,5,6.3,5.1,6.3,4.9,6.4,5.2,6.5,4.4,160.6
Jan,Vertonghen,DEF,TOT,6000000,1,92,3.5,5.83333333333333E-07,1.53333333333333E-05,0,521702,4,24,0,0,0,0,0,15.3,5522,0,0,92,0,0.7,0,4,6,0,11,0,1,8.6,510089,0,0,0,0,2309,5015,0,0,545,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,4.9,4.2,4.6,2.8,3.6,3.3,3.4,3.5,3.5,4.4,2.9,3.8,82.9
Nikola,Vlasic,MID,EVE,5400000,0,13,0.5,9.25925925925926E-08,2.40740740740741E-06,0,2403,0,11,0,0,0,0,0,2.4,14,-1,0,13,1,0.1,0,0.3,0,0,0,0,0,0,2535,0,0,0,0,438,7,0,0,63,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,26.5
Sam,Vokes,FWD,BUR,5700000,2,46,1.76923076923077,3.10391363022942E-07,8.07017543859649E-06,0,443857,3,9,0,0,0,3,0,8.1,914,-3,0,46,3,0.4,0,2,6,0,1,0,2,1.9,331736,0,0,0,1,703,1075,0,0,120,Swansea,Southampton,Everton,West Ham,Chelsea,1.1,1.4,1.5,1.1,0.9,1.1,1.3,1.5,1.4,1.6,0.9,1.4,54.9
Michel,Vorm,GLK,TOT,4800000,0,3,0.115384615384615,2.40384615384615E-08,6.25E-07,0,9247,0,1,0,4,0,0,0,0.6,41,-2,0,3,2,0.2,0,0.8,0,0,0,0,0,0.1,7624,0,0,0,0,90,17,0,0,17,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Molla,Wague,DEF,WAT,4500000,0,19,0.730769230769231,1.62393162393162E-07,4.22222222222222E-06,0,3715,0,8,0,0,0,1,0,4.2,129,0,0,19,0,0.2,0,0.8,0,0,1,0,0,0,4896,0,0,0,0,438,5,0,0,82,West Ham,Everton,West Brom,Arsenal,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,14.5
Theo,Walcott,MID,EVE,7300000,2,27,1.03846153846154,1.42255005268704E-07,3.6986301369863E-06,0,157477,1,6,0,0,0,2,0,3.7,18652,-2,-1,27,2,0.8,0,5.5,3,0,0,0,1,6.5,388828,0,0,0,1,303,44806,1,0,90,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,33.4
Kyle,Walker,DEF,MCI,6600000,2,100,4.2,6.36363636363636E-07,1.51515151515152E-05,0,1071132,2,18,0,0,0,0,0,15.2,6609,1,0,100,-1,0.5,0,3.3,5,0,11,0,5,12.6,647629,1,0,0,2,2113,6952,0,1,524,Leicester,Arsenal,Chelsea,Stoke,Brighton,4.7,4.3,5.1,4.7,5.9,3.5,5.1,4.2,4.7,5,5.7,5,85.5
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.269230769230769,6.73076923076923E-08,1.75E-06,0,130257,0,0,0,0,0,0,0,1.8,809,-5,0,7,5,0,0,0,0,0,1,0,0,0.9,111899,0,0,0,0,98,1162,0,0,33,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,0.115384615384615,2.26244343891403E-08,5.88235294117647E-07,0,30681,0,2,0,0,0,0,0,0.6,18,-4,0,3,4,0,0,0,0,0,0,0,0,0.1,1622,0,0,0,0,36,5,0,0,3,Swansea,Southampton,Everton,West Ham,Chelsea,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,5,0,0,0,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Wanyama,MID,TOT,4800000,7,15,0.576923076923077,1.20192307692308E-07,3.125E-06,0,41378,0,3,0,0,0,1,0,3.1,121,-2,0,15,2,0.5,0,2.5,1,0,0,0,0,0.3,6283,0,0,0,0,178,593,0,0,52,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.7
Danny,Ward,GLK,LIV,4400000,0,0,0,0,0,0,906,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,817,0,0,0,0,0,14,0,0,0,Southampton,West Ham,Newcastle,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4700000,0,27,1.03846153846154,2.20949263502455E-07,5.74468085106383E-06,0,30936,3,20,0,0,0,0,0,5.7,94,-3,0,27,3,0,0,0,0,0,2,0,1,0.2,10223,1,0,0,0,1214,51,0,0,207,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.5,0.6,0.6,0.5,0.5,0.7,0.5,0.8,0.6,0.5,0.5,0.6,43.4
Stephen,Ward,DEF,BUR,4700000,0,76,4.5,9.57446808510638E-07,1.61702127659574E-05,0,1396608,1,12,0,0,0,1,0,16.2,10003,2,0,76,-2,0,0,0,9,0,7,0,1,6.2,1493049,0,0,0,1,1470,1447,0,0,318,Swansea,Southampton,Everton,West Ham,Chelsea,0,5.7,5,5.5,5.6,4.6,5.8,5.2,5.2,6.4,4.8,4.9,51.5
James,Ward-Prowse,MID,SOU,5100000,12,69,2.65384615384615,5.20361990950226E-07,1.35294117647059E-05,0,131086,1,15,0,0,0,3,0,13.5,2955,-4,-1,69,4,1.8,0,9.3,8,0,2,0,4,2.1,121775,0,0,0,1,1207,36560,1,0,286,Liverpool,Burnley,Stoke,Newcastle,Swansea,1.7,2,2.3,2.3,2.2,2.1,1.6,1.9,1.9,2.4,2.4,1.4,94.8
Ben,Watson,MID,WAT,4300000,0,12,1.5,3.48837209302326E-07,2.7906976744186E-06,0,15659,1,12,0,0,0,0,0,2.8,318,-2,0,12,2,0.2,0,0.8,0,0,0,0,0,0.2,15026,0,0,0,0,455,7,0,0,61,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,13.1
Danny,Welbeck,FWD,ARS,7300000,0,40,2.5,3.42465753424658E-07,5.47945205479452E-06,0,199061,1,12,0,0,0,3,0,5.5,440,-2,0,40,2,0.1,0,0.5,3,0,3,0,1,0.7,159650,0,0,0,1,700,46,0,0,145,Tottenham,Man City,Brighton,Watford,Leicester,1.2,2.4,1.5,2.6,1.6,3.2,2.7,1.7,2.8,1.2,2.4,1.5,57.8
Nahki,Wells,FWD,BUR,4900000,0,5,0.192307692307692,3.92464678178964E-08,1.02040816326531E-06,0,4833,0,1,0,0,0,0,0,1,65,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,0.1,3610,0,0,0,0,23,86,0,0,6,Swansea,Southampton,Everton,West Ham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Ashley,Westwood,MID,BUR,4300000,0,9,0.346153846153846,8.05008944543828E-08,2.09302325581395E-06,0,8089,0,2,0,0,0,0,0,2.1,82,-2,0,9,2,0.1,0,0.5,0,0,0,0,0,0.1,6743,0,0,0,0,125,112,0,0,36,Swansea,Southampton,Everton,West Ham,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.6
Glenn,Whelan,MID,STK,4500000,0,0,0,0,0,0,847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,Brighton,Leicester,Southampton,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Whitehead,MID,HUD,4300000,0,3,0.115384615384615,2.68336314847943E-08,6.97674418604651E-07,0,7440,0,3,0,0,0,0,0,0.7,48,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,5486,0,0,0,0,65,43,0,0,13,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,3051,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5667,0,0,0,0,0,101,0,0,0,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Wickham,FWD,CRY,5400000,0,0,0,0,0,0,1904,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,20,0,0,0,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Georginio,Wijnaldum,MID,LIV,6600000,1,56,2.4,3.63636363636364E-07,8.48484848484848E-06,0,264877,1,19,0,0,0,1,0,8.5,602,-4,0,56,4,0.2,0,1.5,0,0,9,0,1,2,53180,0,0,0,0,1607,154,0,0,263,Southampton,West Ham,Newcastle,Man Utd,Watford,1.6,2.3,2.1,1.2,1.8,1.4,1.9,2.2,1.6,2.1,1.4,2.1,75.8
Ashley,Williams,DEF,EVE,5200000,0,55,2.6,5E-07,1.05769230769231E-05,0,259989,3,27,0,0,0,1,0,10.6,2407,-3,0,55,3,0.2,0,0.8,3,0,5,0,0,2.5,135675,0,0,0,1,1610,928,0,0,315,Crystal Palace,Watford,Burnley,Brighton,Stoke,3.9,2.4,2.2,3.2,2,2.3,2.9,1.8,2.4,1.8,2.8,2.2,62.1
Danny,Williams,MID,HUD,4800000,0,23,0.884615384615385,1.84294871794872E-07,4.79166666666667E-06,0,3735,2,19,0,0,0,0,0,4.8,30,-2,0,23,2,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,914,1,0,0,116,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,20.3
